enroll_id,grade,counts,year
90088,G10,19,2023
90088,JHS,0,2023
90089,G7,14,2023
90089,G8,27,2023
90089,G9,25,2023
90089,G10,22,2023
90089,JHS,0,2023
90091,G7,8,2023
90091,G8,12,2023
90091,G9,12,2023
90091,G10,14,2023
90091,JHS,0,2023
90090,G7,9,2023
90090,G8,21,2023
90090,G9,16,2023
90090,G10,18,2023
90090,JHS,0,2023
90093,G7,31,2023
90093,G8,43,2023
90093,G9,24,2023
90093,G10,29,2023
90093,JHS,0,2023
90092,G7,32,2023
90092,G8,42,2023
90092,G9,36,2023
90092,G10,45,2023
90092,JHS,0,2023
90095,G7,16,2023
90095,G8,16,2023
90095,G9,21,2023
90095,G10,14,2023
90095,JHS,0,2023
90094,G7,21,2023
90094,G8,24,2023
90094,G9,21,2023
90094,G10,26,2023
90094,JHS,0,2023
90097,G7,11,2023
90097,G8,32,2023
90097,G9,20,2023
90097,G10,25,2023
90097,JHS,0,2023
90096,G7,14,2023
90096,G8,21,2023
90096,G9,25,2023
90096,G10,20,2023
90096,JHS,0,2023
90099,G7,117,2023
90099,G8,159,2023
90099,G9,146,2023
90099,G10,168,2023
90099,JHS,0,2023
90098,G7,109,2023
90098,G8,160,2023
90098,G9,167,2023
90098,G10,143,2023
90098,JHS,0,2023
90100,G7,14,2023
90100,G8,13,2023
90100,G9,23,2023
90100,G10,18,2023
90100,JHS,0,2023
90101,G7,17,2023
90101,G8,20,2023
90101,G9,15,2023
90101,G10,22,2023
90101,JHS,0,2023
90102,G7,12,2023
90102,G8,10,2023
90102,G9,23,2023
90102,G10,22,2023
90102,JHS,0,2023
90103,G7,30,2023
90103,G8,25,2023
90103,G9,30,2023
90103,G10,48,2023
90103,JHS,0,2023
90105,G7,15,2023
90105,G8,24,2023
90105,G9,28,2023
90105,G10,21,2023
90105,JHS,0,2023
90104,G7,39,2023
90104,G8,19,2023
90104,G9,19,2023
90104,G10,28,2023
90104,JHS,0,2023
90106,G7,26,2023
90106,G8,27,2023
90106,G9,30,2023
90106,G10,34,2023
90106,JHS,0,2023
90107,G7,36,2023
90107,G8,32,2023
90107,G9,29,2023
90107,G10,42,2023
90107,JHS,0,2023
90109,G7,28,2023
90109,G8,24,2023
90109,G9,31,2023
90109,G10,33,2023
90109,JHS,0,2023
90108,G7,28,2023
90108,G8,32,2023
90108,G9,32,2023
90108,G10,40,2023
90108,JHS,0,2023
90111,G7,23,2023
90111,G8,42,2023
90111,G9,39,2023
90111,G10,34,2023
90111,JHS,0,2023
90110,G7,27,2023
90110,G8,38,2023
90110,G9,44,2023
90110,G10,43,2023
90110,JHS,0,2023
90113,G7,29,2023
90113,G8,43,2023
90113,G9,59,2023
90113,G10,49,2023
90113,JHS,0,2023
90112,G7,45,2023
90112,G8,32,2023
90112,G9,40,2023
90112,G10,47,2023
90112,JHS,0,2023
90115,G7,4,2023
90115,G8,7,2023
90115,G9,9,2023
90115,G10,10,2023
90115,JHS,0,2023
90114,G7,7,2023
90114,G8,14,2023
90114,G9,13,2023
90114,G10,14,2023
90114,JHS,0,2023
90116,G7,35,2023
90116,G8,24,2023
90116,G9,32,2023
90116,G10,36,2023
90116,JHS,0,2023
90117,G7,39,2023
90117,G8,29,2023
90117,G9,30,2023
90117,G10,51,2023
90117,JHS,0,2023
90118,G7,107,2023
90118,G8,123,2023
90118,G9,125,2023
90118,G10,111,2023
90118,JHS,0,2023
90119,G7,131,2023
90119,G8,116,2023
90119,G9,128,2023
90119,G10,104,2023
90119,JHS,0,2023
90120,G7,74,2023
90120,G8,101,2023
90120,G9,113,2023
90120,G10,52,2023
90120,JHS,0,2023
90121,G7,83,2023
90121,G8,93,2023
90121,G9,92,2023
90121,G10,75,2023
90121,JHS,0,2023
90122,G7,21,2023
90122,G8,40,2023
90122,G9,42,2023
90122,G10,32,2023
90122,JHS,0,2023
90123,G7,46,2023
90123,G8,41,2023
90123,G9,35,2023
90123,G10,34,2023
90123,JHS,0,2023
90124,G7,168,2023
90124,G8,196,2023
90124,G9,156,2023
90124,G10,185,2023
90124,JHS,0,2023
90125,G7,186,2023
90125,G8,189,2023
90125,G9,194,2023
90125,G10,159,2023
90125,JHS,0,2023
90126,G7,16,2023
90126,G8,20,2023
90126,G9,30,2023
90126,G10,27,2023
90126,JHS,0,2023
90127,G7,32,2023
90127,G8,25,2023
90127,G9,27,2023
90127,G10,27,2023
90127,JHS,0,2023
90128,G7,79,2023
90128,G8,88,2023
90128,G9,82,2023
90128,G10,103,2023
90128,JHS,0,2023
90129,G7,97,2023
90129,G8,103,2023
90129,G9,95,2023
90129,G10,131,2023
90129,JHS,0,2023
90130,G7,390,2023
90130,G8,415,2023
90130,G9,437,2023
90130,G10,452,2023
90130,JHS,0,2023
90131,G7,414,2023
90131,G8,399,2023
90131,G9,500,2023
90131,G10,474,2023
90131,JHS,0,2023
90133,G7,285,2023
90133,G8,287,2023
90133,G9,273,2023
90133,G10,246,2023
90133,JHS,0,2023
90132,G7,303,2023
90132,G8,343,2023
90132,G9,270,2023
90132,G10,259,2023
90132,JHS,0,2023
90134,G7,71,2023
90134,G8,57,2023
90134,G9,72,2023
90134,G10,56,2023
90134,JHS,0,2023
90135,G7,38,2023
90135,G8,49,2023
90135,G9,35,2023
90135,G10,43,2023
90135,JHS,0,2023
90137,G7,299,2023
90137,G8,364,2023
90137,G9,415,2023
90137,G10,364,2023
90137,JHS,0,2023
90136,G7,340,2023
90136,G8,382,2023
90136,G9,391,2023
90136,G10,422,2023
90136,JHS,0,2023
90139,G7,77,2023
90139,G8,70,2023
90139,G9,105,2023
90139,G10,86,2023
90139,JHS,0,2023
90138,G7,83,2023
90138,G8,96,2023
90138,G9,106,2023
90138,G10,86,2023
90138,JHS,0,2023
90140,G7,72,2023
90140,G8,91,2023
90140,G9,62,2023
90140,G10,80,2023
90140,JHS,0,2023
90141,G7,71,2023
90141,G8,87,2023
90141,G9,87,2023
90141,G10,104,2023
90141,JHS,0,2023
90142,G7,32,2023
90142,G8,40,2023
90142,G9,40,2023
90142,G10,29,2023
90142,JHS,0,2023
90143,G7,34,2023
90143,G8,21,2023
90143,G9,46,2023
90143,G10,37,2023
90143,JHS,0,2023
90144,G7,102,2023
90144,G8,113,2023
90144,G9,110,2023
90144,G10,121,2023
90144,JHS,0,2023
90145,G7,109,2023
90145,G8,147,2023
90145,G9,126,2023
90145,G10,120,2023
90145,JHS,0,2023
90146,G7,20,2023
90146,G8,27,2023
90146,G9,33,2023
90146,G10,37,2023
90146,JHS,0,2023
90147,G7,45,2023
90147,G8,43,2023
90147,G9,36,2023
90147,G10,38,2023
90147,JHS,0,2023
90148,G7,51,2023
90148,G8,50,2023
90148,G9,70,2023
90148,G10,68,2023
90148,JHS,0,2023
90149,G7,53,2023
90149,G8,45,2023
90149,G9,59,2023
90149,G10,66,2023
90149,JHS,0,2023
90151,G7,63,2023
90151,G8,83,2023
90151,G9,106,2023
90151,G10,76,2023
90151,JHS,0,2023
90150,G7,75,2023
90150,G8,66,2023
90150,G9,95,2023
90150,G10,83,2023
90150,JHS,0,2023
90153,G7,26,2023
90153,G8,36,2023
90153,G9,40,2023
90153,G10,40,2023
90153,JHS,0,2023
90152,G7,40,2023
90152,G8,42,2023
90152,G9,36,2023
90152,G10,32,2023
90152,JHS,0,2023
90154,G7,29,2023
90154,G8,55,2023
90154,G9,52,2023
90154,G10,43,2023
90154,JHS,0,2023
90155,G7,41,2023
90155,G8,51,2023
90155,G9,52,2023
90155,G10,43,2023
90155,JHS,0,2023
90156,G7,35,2023
90156,G8,45,2023
90156,G9,46,2023
90156,G10,48,2023
90156,JHS,0,2023
90157,G7,48,2023
90157,G8,41,2023
90157,G9,38,2023
90157,G10,33,2023
90157,JHS,0,2023
90159,G7,17,2023
90159,G8,25,2023
90159,G9,25,2023
90159,G10,32,2023
90159,JHS,0,2023
90158,G7,17,2023
90158,G8,27,2023
90158,G9,30,2023
90158,G10,19,2023
90158,JHS,0,2023
90161,G7,51,2023
90161,G8,41,2023
90161,G9,48,2023
90161,G10,45,2023
90161,JHS,0,2023
90160,G7,28,2023
90160,G8,38,2023
90160,G9,23,2023
90160,G10,26,2023
90160,JHS,0,2023
90163,G7,32,2023
90163,G8,52,2023
90163,G9,45,2023
90163,G10,53,2023
90163,JHS,0,2023
90162,G7,32,2023
90162,G8,47,2023
90162,G9,60,2023
90162,G10,69,2023
90162,JHS,0,2023
90164,G7,39,2023
90164,G8,28,2023
90164,G9,25,2023
90164,G10,29,2023
90164,JHS,0,2023
90165,G7,24,2023
90165,G8,29,2023
90165,G9,23,2023
90165,G10,27,2023
90165,JHS,0,2023
90166,G7,58,2023
90166,G8,49,2023
90166,G9,54,2023
90166,G10,70,2023
90166,JHS,0,2023
90167,G7,57,2023
90167,G8,51,2023
90167,G9,44,2023
90167,G10,65,2023
90167,JHS,0,2023
90168,G7,16,2023
90168,G8,23,2023
90168,G9,15,2023
90168,G10,23,2023
90168,JHS,0,2023
90169,G7,25,2023
90169,G8,26,2023
90169,G9,27,2023
90169,G10,21,2023
90169,JHS,0,2023
90170,G7,28,2023
90170,G8,35,2023
90170,G9,34,2023
90170,G10,21,2023
90170,JHS,0,2023
90171,G7,43,2023
90171,G8,26,2023
90171,G9,33,2023
90171,G10,52,2023
90171,JHS,0,2023
90173,G7,26,2023
90173,G8,16,2023
90173,G9,16,2023
90173,G10,21,2023
90173,JHS,0,2023
90172,G7,24,2023
90172,G8,20,2023
90172,G9,26,2023
90172,G10,33,2023
90172,JHS,0,2023
90175,G7,18,2023
90175,G8,32,2023
90175,G9,31,2023
90175,G10,38,2023
90175,JHS,0,2023
90174,G7,39,2023
90174,G8,36,2023
90174,G9,45,2023
90174,G10,39,2023
90174,JHS,0,2023
90177,G7,25,2023
90177,G8,17,2023
90177,G9,20,2023
90177,G10,25,2023
90177,JHS,0,2023
90176,G7,26,2023
90176,G8,33,2023
90176,G9,25,2023
90176,G10,29,2023
90176,JHS,0,2023
90179,G7,27,2023
90179,G8,36,2023
90179,G9,32,2023
90179,G10,33,2023
90179,JHS,0,2023
90178,G7,17,2023
90178,G8,28,2023
90178,G9,21,2023
90178,G10,31,2023
90178,JHS,0,2023
90180,G7,20,2023
90180,G8,24,2023
90180,G9,24,2023
90180,G10,29,2023
90180,JHS,0,2023
90181,G7,31,2023
90181,G8,20,2023
90181,G9,16,2023
90181,G10,26,2023
90181,JHS,0,2023
90182,G7,63,2023
90182,G8,71,2023
90182,G9,56,2023
90182,G10,82,2023
90182,JHS,0,2023
90183,G7,64,2023
90183,G8,61,2023
90183,G9,59,2023
90183,G10,85,2023
90183,JHS,0,2023
90184,G7,101,2023
90184,G8,151,2023
90184,G9,166,2023
90184,G10,151,2023
90184,JHS,0,2023
90185,G7,122,2023
90185,G8,140,2023
90185,G9,151,2023
90185,G10,146,2023
90185,JHS,0,2023
90186,G7,52,2023
90186,G8,30,2023
90186,G9,35,2023
90186,G10,44,2023
90186,JHS,0,2023
90187,G7,24,2023
90187,G8,17,2023
90187,G9,14,2023
90187,G10,33,2023
90187,JHS,0,2023
90189,G7,70,2023
90189,G8,68,2023
90189,G9,89,2023
90189,G10,84,2023
90189,JHS,0,2023
90188,G7,84,2023
90188,G8,82,2023
90188,G9,121,2023
90188,G10,111,2023
90188,JHS,0,2023
90191,G7,15,2023
90191,G8,25,2023
90191,G9,14,2023
90191,G10,28,2023
90191,JHS,0,2023
90190,G7,21,2023
90190,G8,19,2023
90190,G9,10,2023
90190,G10,19,2023
90190,JHS,0,2023
90193,G7,20,2023
90193,G8,26,2023
90193,G9,23,2023
90193,G10,28,2023
90193,JHS,0,2023
90192,G7,15,2023
90192,G8,23,2023
90192,G9,21,2023
90192,G10,28,2023
90192,JHS,0,2023
90195,G7,3,2023
90195,G8,5,2023
90195,G9,5,2023
90195,G10,3,2023
90195,JHS,0,2023
90194,G7,4,2023
90194,G8,6,2023
90194,G9,1,2023
90194,G10,5,2023
90194,JHS,0,2023
90197,G7,34,2023
90197,G8,34,2023
90197,G9,39,2023
90197,G10,44,2023
90197,JHS,0,2023
90196,G7,41,2023
90196,G8,55,2023
90196,G9,70,2023
90196,G10,58,2023
90196,JHS,0,2023
90198,G7,64,2023
90198,G8,75,2023
90198,G9,73,2023
90198,G10,68,2023
90198,JHS,0,2023
90199,G7,55,2023
90199,G8,77,2023
90199,G9,81,2023
90199,G10,88,2023
90199,JHS,0,2023
90200,G7,47,2023
90200,G8,42,2023
90200,G9,40,2023
90200,G10,49,2023
90200,JHS,0,2023
90201,G7,47,2023
90201,G8,55,2023
90201,G9,56,2023
90201,G10,51,2023
90201,JHS,0,2023
90203,G7,12,2023
90203,G8,16,2023
90203,G9,11,2023
90203,G10,16,2023
90203,JHS,0,2023
90202,G7,16,2023
90202,G8,16,2023
90202,G9,14,2023
90202,G10,17,2023
90202,JHS,0,2023
90205,G7,48,2023
90205,G8,88,2023
90205,G9,85,2023
90205,G10,98,2023
90205,JHS,0,2023
90204,G7,59,2023
90204,G8,94,2023
90204,G9,92,2023
90204,G10,81,2023
90204,JHS,0,2023
90206,G7,54,2023
90206,G8,57,2023
90206,G9,40,2023
90206,G10,50,2023
90206,JHS,0,2023
90207,G7,21,2023
90207,G8,22,2023
90207,G9,24,2023
90207,G10,23,2023
90207,JHS,0,2023
90208,G7,101,2023
90208,G8,79,2023
90208,G9,117,2023
90208,G10,131,2023
90208,JHS,0,2023
90209,G7,147,2023
90209,G8,77,2023
90209,G9,161,2023
90209,G10,150,2023
90209,JHS,0,2023
90210,G7,53,2023
90210,G8,46,2023
90210,G9,52,2023
90210,G10,33,2023
90210,JHS,0,2023
90211,G7,49,2023
90211,G8,58,2023
90211,G9,59,2023
90211,G10,44,2023
90211,JHS,0,2023
90213,G7,41,2023
90213,G8,32,2023
90213,G9,37,2023
90213,G10,39,2023
90213,JHS,0,2023
90212,G7,42,2023
90212,G8,48,2023
90212,G9,31,2023
90212,G10,41,2023
90212,JHS,0,2023
90215,G7,63,2023
90215,G8,60,2023
90215,G9,77,2023
90215,G10,88,2023
90215,JHS,0,2023
90214,G7,89,2023
90214,G8,80,2023
90214,G9,91,2023
90214,G10,80,2023
90214,JHS,0,2023
90217,G7,35,2023
90217,G8,20,2023
90217,G9,16,2023
90217,G10,30,2023
90217,JHS,0,2023
90216,G7,17,2023
90216,G8,17,2023
90216,G9,21,2023
90216,G10,19,2023
90216,JHS,0,2023
90219,G7,14,2023
90219,G8,20,2023
90219,G9,18,2023
90219,G10,22,2023
90219,JHS,0,2023
90218,G7,13,2023
90218,G8,16,2023
90218,G9,21,2023
90218,G10,16,2023
90218,JHS,0,2023
90220,G7,51,2023
90220,G8,37,2023
90220,G9,37,2023
90220,G10,42,2023
90220,JHS,0,2023
90221,G7,55,2023
90221,G8,36,2023
90221,G9,32,2023
90221,G10,30,2023
90221,JHS,0,2023
90222,G7,11,2023
90222,G8,10,2023
90222,G9,12,2023
90222,G10,3,2023
90222,JHS,0,2023
90223,G7,10,2023
90223,G8,11,2023
90223,G9,7,2023
90223,G10,17,2023
90223,JHS,0,2023
90224,G7,19,2023
90224,G8,13,2023
90224,G9,22,2023
90224,G10,23,2023
90224,JHS,0,2023
90225,G7,26,2023
90225,G8,20,2023
90225,G9,20,2023
90225,G10,13,2023
90225,JHS,0,2023
90226,G7,18,2023
90226,G8,14,2023
90226,G9,12,2023
90226,G10,7,2023
90226,JHS,0,2023
90227,G7,14,2023
90227,G8,8,2023
90227,G9,11,2023
90227,G10,12,2023
90227,JHS,0,2023
90229,G7,46,2023
90229,G8,81,2023
90229,G9,58,2023
90229,G10,73,2023
90229,JHS,0,2023
90228,G7,79,2023
90228,G8,92,2023
90228,G9,79,2023
90228,G10,71,2023
90228,JHS,0,2023
90230,G7,19,2023
90230,G8,28,2023
90230,G9,20,2023
90230,G10,32,2023
90230,JHS,0,2023
90231,G7,33,2023
90231,G8,33,2023
90231,G9,31,2023
90231,G10,24,2023
90231,JHS,0,2023
90233,G7,21,2023
90233,G8,15,2023
90233,G9,13,2023
90233,G10,12,2023
90233,JHS,0,2023
90232,G7,11,2023
90232,G8,16,2023
90232,G9,22,2023
90232,G10,18,2023
90232,JHS,0,2023
90234,G7,13,2023
90234,G8,16,2023
90234,G9,13,2023
90234,G10,15,2023
90234,JHS,0,2023
90235,G7,16,2023
90235,G8,21,2023
90235,G9,20,2023
90235,G10,24,2023
90235,JHS,0,2023
90236,G7,18,2023
90236,G8,20,2023
90236,G9,14,2023
90236,G10,19,2023
90236,JHS,0,2023
90237,G7,24,2023
90237,G8,27,2023
90237,G9,14,2023
90237,G10,20,2023
90237,JHS,0,2023
90239,G7,24,2023
90239,G8,42,2023
90239,G9,26,2023
90239,G10,49,2023
90239,JHS,0,2023
90238,G7,35,2023
90238,G8,40,2023
90238,G9,29,2023
90238,G10,39,2023
90238,JHS,0,2023
90241,G7,7,2023
90241,G8,12,2023
90241,G9,13,2023
90241,G10,11,2023
90241,JHS,0,2023
90240,G7,16,2023
90240,G8,14,2023
90240,G9,13,2023
90240,G10,15,2023
90240,JHS,0,2023
90243,G7,14,2023
90243,G8,13,2023
90243,G9,15,2023
90243,G10,10,2023
90243,JHS,0,2023
90242,G7,20,2023
90242,G8,9,2023
90242,G9,8,2023
90242,G10,15,2023
90242,JHS,0,2023
90245,G7,8,2023
90245,G8,14,2023
90245,G9,16,2023
90245,G10,19,2023
90245,JHS,0,2023
90244,G7,10,2023
90244,G8,17,2023
90244,G9,11,2023
90244,G10,15,2023
90244,JHS,0,2023
90247,G7,37,2023
90247,G8,56,2023
90247,G9,52,2023
90247,G10,46,2023
90247,JHS,0,2023
90246,G7,33,2023
90246,G8,57,2023
90246,G9,60,2023
90246,G10,51,2023
90246,JHS,0,2023
90249,G7,15,2023
90249,G8,26,2023
90249,G9,30,2023
90249,G10,26,2023
90249,JHS,0,2023
90248,G7,20,2023
90248,G8,31,2023
90248,G9,23,2023
90248,G10,20,2023
90248,JHS,0,2023
90250,G7,82,2023
90250,G8,135,2023
90250,G9,141,2023
90250,G10,136,2023
90250,JHS,0,2023
90251,G7,99,2023
90251,G8,145,2023
90251,G9,128,2023
90251,G10,94,2023
90251,JHS,0,2023
90253,G7,207,2023
90253,G8,233,2023
90253,G9,263,2023
90253,G10,299,2023
90253,JHS,9,2023
90252,G7,196,2023
90252,G8,210,2023
90252,G9,293,2023
90252,G10,321,2023
90252,JHS,29,2023
90254,G7,16,2023
90254,G8,20,2023
90254,G9,14,2023
90254,G10,15,2023
90254,JHS,0,2023
90255,G7,23,2023
90255,G8,18,2023
90255,G9,13,2023
90255,G10,16,2023
90255,JHS,0,2023
90257,G7,27,2023
90257,G8,30,2023
90257,G9,25,2023
90257,G10,27,2023
90257,JHS,0,2023
90256,G7,30,2023
90256,G8,25,2023
90256,G9,38,2023
90256,G10,31,2023
90256,JHS,0,2023
90259,G7,26,2023
90259,G8,20,2023
90259,G9,31,2023
90259,G10,22,2023
90259,JHS,0,2023
90258,G7,22,2023
90258,G8,24,2023
90258,G9,27,2023
90258,G10,19,2023
90258,JHS,0,2023
90261,G7,20,2023
90261,G8,31,2023
90261,G9,19,2023
90261,G10,20,2023
90261,JHS,0,2023
90260,G7,19,2023
90260,G8,19,2023
90260,G9,20,2023
90260,G10,22,2023
90260,JHS,0,2023
90262,G7,12,2023
90262,G8,18,2023
90262,G9,14,2023
90262,G10,14,2023
90262,JHS,0,2023
90263,G7,10,2023
90263,G8,15,2023
90263,G9,9,2023
90263,G10,14,2023
90263,JHS,0,2023
90264,G7,33,2023
90264,G8,37,2023
90264,G9,45,2023
90264,G10,31,2023
90264,JHS,0,2023
90265,G7,31,2023
90265,G8,41,2023
90265,G9,21,2023
90265,G10,23,2023
90265,JHS,0,2023
90266,G7,20,2023
90266,G8,21,2023
90266,G9,13,2023
90266,G10,13,2023
90266,JHS,0,2023
90267,G7,26,2023
90267,G8,15,2023
90267,G9,17,2023
90267,G10,11,2023
90267,JHS,0,2023
90268,G7,14,2023
90268,G8,35,2023
90268,G9,42,2023
90268,G10,43,2023
90268,JHS,0,2023
90269,G7,27,2023
90269,G8,28,2023
90269,G9,32,2023
90269,G10,37,2023
90269,JHS,0,2023
90270,G7,22,2023
90270,G8,14,2023
90270,G9,20,2023
90270,G10,22,2023
90270,JHS,0,2023
90271,G7,20,2023
90271,G8,13,2023
90271,G9,9,2023
90271,G10,12,2023
90271,JHS,0,2023
90272,G7,22,2023
90272,G8,27,2023
90272,G9,26,2023
90272,G10,15,2023
90272,JHS,0,2023
90273,G7,22,2023
90273,G8,30,2023
90273,G9,24,2023
90273,G10,22,2023
90273,JHS,0,2023
90274,G7,18,2023
90274,G8,16,2023
90274,G9,21,2023
90274,G10,21,2023
90274,JHS,0,2023
90275,G7,19,2023
90275,G8,25,2023
90275,G9,22,2023
90275,G10,16,2023
90275,JHS,0,2023
90276,G7,29,2023
90276,G8,34,2023
90276,G9,39,2023
90276,G10,36,2023
90276,JHS,0,2023
90277,G7,28,2023
90277,G8,43,2023
90277,G9,51,2023
90277,G10,39,2023
90277,JHS,0,2023
90279,G7,16,2023
90279,G8,12,2023
90279,G9,16,2023
90279,G10,21,2023
90279,JHS,0,2023
90278,G7,14,2023
90278,G8,16,2023
90278,G9,11,2023
90278,G10,21,2023
90278,JHS,0,2023
90281,G7,4,2023
90281,G8,12,2023
90281,G9,15,2023
90281,G10,10,2023
90281,JHS,0,2023
90280,G7,14,2023
90280,G8,6,2023
90280,G9,12,2023
90280,G10,14,2023
90280,JHS,0,2023
90282,G7,3,2023
90282,G8,6,2023
90282,G9,7,2023
90282,G10,2,2023
90282,JHS,0,2023
90283,G7,7,2023
90283,G8,7,2023
90283,G9,10,2023
90283,G10,8,2023
90283,JHS,0,2023
90285,G7,15,2023
90285,G8,11,2023
90285,G9,15,2023
90285,G10,14,2023
90285,JHS,0,2023
90284,G7,12,2023
90284,G8,15,2023
90284,G9,12,2023
90284,G10,9,2023
90284,JHS,0,2023
90287,G7,13,2023
90287,G8,16,2023
90287,G9,18,2023
90287,G10,21,2023
90287,JHS,0,2023
90286,G7,17,2023
90286,G8,21,2023
90286,G9,11,2023
90286,G10,36,2023
90286,JHS,0,2023
90288,G7,33,2023
90288,G8,32,2023
90288,G9,42,2023
90288,G10,40,2023
90288,JHS,0,2023
90289,G7,41,2023
90289,G8,52,2023
90289,G9,47,2023
90289,G10,38,2023
90289,JHS,0,2023
90290,G7,199,2023
90290,G8,238,2023
90290,G9,280,2023
90290,G10,289,2023
90290,JHS,0,2023
90291,G7,186,2023
90291,G8,193,2023
90291,G9,236,2023
90291,G10,252,2023
90291,JHS,0,2023
90293,G7,11,2023
90293,G8,21,2023
90293,G9,22,2023
90293,G10,17,2023
90293,JHS,0,2023
90292,G7,9,2023
90292,G8,24,2023
90292,G9,16,2023
90292,G10,17,2023
90292,JHS,0,2023
90294,G7,24,2023
90294,G8,29,2023
90294,G9,29,2023
90294,G10,24,2023
90294,JHS,0,2023
90295,G7,18,2023
90295,G8,24,2023
90295,G9,23,2023
90295,G10,24,2023
90295,JHS,0,2023
90296,G7,23,2023
90296,G8,28,2023
90296,G9,30,2023
90296,G10,27,2023
90296,JHS,0,2023
90297,G7,26,2023
90297,G8,11,2023
90297,G9,13,2023
90297,G10,23,2023
90297,JHS,0,2023
90298,G7,22,2023
90298,G8,23,2023
90298,G9,16,2023
90298,G10,32,2023
90298,JHS,2,2023
90299,G7,23,2023
90299,G8,27,2023
90299,G9,23,2023
90299,G10,17,2023
90299,JHS,0,2023
90300,G7,12,2023
90300,G8,13,2023
90300,G9,8,2023
90300,G10,17,2023
90300,JHS,0,2023
90301,G7,13,2023
90301,G8,14,2023
90301,G9,18,2023
90301,G10,14,2023
90301,JHS,0,2023
90303,G7,23,2023
90303,G8,25,2023
90303,G9,26,2023
90303,G10,25,2023
90303,JHS,0,2023
90302,G7,19,2023
90302,G8,29,2023
90302,G9,23,2023
90302,G10,16,2023
90302,JHS,0,2023
90304,G7,63,2023
90304,G8,60,2023
90304,G9,103,2023
90304,G10,102,2023
90304,JHS,0,2023
90305,G7,82,2023
90305,G8,85,2023
90305,G9,104,2023
90305,G10,101,2023
90305,JHS,0,2023
90307,G7,80,2023
90307,G8,144,2023
90307,G9,140,2023
90307,G10,108,2023
90307,JHS,0,2023
90306,G7,104,2023
90306,G8,158,2023
90306,G9,111,2023
90306,G10,98,2023
90306,JHS,0,2023
90308,G7,51,2023
90308,G8,68,2023
90308,G9,78,2023
90308,G10,68,2023
90308,JHS,0,2023
90309,G7,79,2023
90309,G8,67,2023
90309,G9,90,2023
90309,G10,97,2023
90309,JHS,0,2023
90310,G7,112,2023
90310,G8,99,2023
90310,G9,105,2023
90310,G10,119,2023
90310,JHS,0,2023
90311,G7,104,2023
90311,G8,97,2023
90311,G9,125,2023
90311,G10,135,2023
90311,JHS,0,2023
90312,G7,31,2023
90312,G8,29,2023
90312,G9,32,2023
90312,G10,28,2023
90312,JHS,0,2023
90313,G7,41,2023
90313,G8,33,2023
90313,G9,31,2023
90313,G10,34,2023
90313,JHS,0,2023
90314,G7,18,2023
90314,G8,29,2023
90314,G9,23,2023
90314,G10,33,2023
90314,JHS,0,2023
90315,G7,25,2023
90315,G8,32,2023
90315,G9,39,2023
90315,G10,32,2023
90315,JHS,0,2023
90317,G7,86,2023
90317,G8,86,2023
90317,G9,135,2023
90317,G10,121,2023
90317,JHS,0,2023
90316,G7,70,2023
90316,G8,81,2023
90316,G9,95,2023
90316,G10,103,2023
90316,JHS,0,2023
90319,G7,41,2023
90319,G8,50,2023
90319,G9,53,2023
90319,G10,43,2023
90319,JHS,0,2023
90318,G7,43,2023
90318,G8,59,2023
90318,G9,63,2023
90318,G10,54,2023
90318,JHS,0,2023
90321,G7,26,2023
90321,G8,23,2023
90321,G9,25,2023
90321,G10,28,2023
90321,JHS,0,2023
90320,G7,29,2023
90320,G8,23,2023
90320,G9,36,2023
90320,G10,40,2023
90320,JHS,0,2023
90322,G7,72,2023
90322,G8,86,2023
90322,G9,73,2023
90322,G10,67,2023
90322,JHS,0,2023
90323,G7,74,2023
90323,G8,69,2023
90323,G9,67,2023
90323,G10,73,2023
90323,JHS,0,2023
90324,G7,28,2023
90324,G8,24,2023
90324,G9,15,2023
90324,G10,20,2023
90324,JHS,0,2023
90325,G7,25,2023
90325,G8,21,2023
90325,G9,20,2023
90325,G10,20,2023
90325,JHS,0,2023
90327,G7,22,2023
90327,G8,29,2023
90327,G9,30,2023
90327,G10,29,2023
90327,JHS,0,2023
90326,G7,36,2023
90326,G8,35,2023
90326,G9,31,2023
90326,G10,25,2023
90326,JHS,0,2023
90329,G7,28,2023
90329,G8,25,2023
90329,G9,27,2023
90329,G10,45,2023
90329,JHS,0,2023
90328,G7,29,2023
90328,G8,45,2023
90328,G9,30,2023
90328,G10,39,2023
90328,JHS,0,2023
90330,G7,44,2023
90330,G8,49,2023
90330,G9,43,2023
90330,G10,62,2023
90330,JHS,0,2023
90331,G7,46,2023
90331,G8,60,2023
90331,G9,65,2023
90331,G10,55,2023
90331,JHS,0,2023
90333,G7,281,2023
90333,G8,362,2023
90333,G9,349,2023
90333,G10,398,2023
90333,JHS,0,2023
90332,G7,303,2023
90332,G8,373,2023
90332,G9,330,2023
90332,G10,387,2023
90332,JHS,0,2023
90335,G7,40,2023
90335,G8,46,2023
90335,G9,49,2023
90335,G10,41,2023
90335,JHS,0,2023
90334,G7,51,2023
90334,G8,60,2023
90334,G9,53,2023
90334,G10,40,2023
90334,JHS,0,2023
90337,G7,23,2023
90337,G8,29,2023
90337,G9,12,2023
90337,G10,17,2023
90337,JHS,0,2023
90336,G7,26,2023
90336,G8,26,2023
90336,G9,12,2023
90336,G10,10,2023
90336,JHS,0,2023
90338,G7,44,2023
