enroll_id,grade,strand,track,counts
101004,G11,ACAD,STEM,42
101004,G11,ACAD,GAS,10
101004,G11,ACAD,PBM,0
101004,G11,NON ACAD,TVL,41
101004,G11,NON ACAD,SPORTS,0
101004,G11,NON ACAD,ARTS,0
101004,G12,ACAD,ABM,17
101004,G12,ACAD,HUMSS,25
101004,G12,ACAD,STEM,34
101004,G12,ACAD,GAS,16
101004,G12,ACAD,PBM,0
101004,G12,NON ACAD,TVL,35
101004,G12,NON ACAD,SPORTS,0
101004,G12,NON ACAD,ARTS,0
101004,G11,ACAD,ABM,65
101004,G11,ACAD,HUMSS,68
101004,G11,ACAD,STEM,80
101004,G11,ACAD,GAS,2
101004,G11,ACAD,PBM,0
101004,G11,NON ACAD,TVL,29
101004,G11,NON ACAD,SPORTS,0
101004,G11,NON ACAD,ARTS,0
101004,G12,ACAD,ABM,46
101004,G12,ACAD,HUMSS,35
101004,G12,ACAD,STEM,60
101004,G12,ACAD,GAS,6
101004,G12,ACAD,PBM,0
101004,G12,NON ACAD,TVL,17
101004,G12,NON ACAD,SPORTS,0
101004,G12,NON ACAD,ARTS,0
101006,G11,ACAD,ABM,59
101006,G11,ACAD,HUMSS,73
101006,G11,ACAD,STEM,195
101006,G11,ACAD,GAS,16
101006,G11,ACAD,PBM,0
101006,G11,NON ACAD,TVL,97
101006,G11,NON ACAD,SPORTS,0
101006,G11,NON ACAD,ARTS,15
101006,G12,ACAD,ABM,66
101006,G12,ACAD,HUMSS,55
101006,G12,ACAD,STEM,241
101006,G12,ACAD,GAS,21
101006,G12,ACAD,PBM,0
101006,G12,NON ACAD,TVL,75
101006,G12,NON ACAD,SPORTS,0
101006,G12,NON ACAD,ARTS,19
101006,G11,ACAD,ABM,90
101006,G11,ACAD,HUMSS,121
101006,G11,ACAD,STEM,191
101006,G11,ACAD,GAS,10
101006,G11,ACAD,PBM,0
101006,G11,NON ACAD,TVL,49
101006,G11,NON ACAD,SPORTS,0
101006,G11,NON ACAD,ARTS,50
101006,G12,ACAD,ABM,104
101006,G12,ACAD,HUMSS,83
101006,G12,ACAD,STEM,191
101006,G12,ACAD,GAS,6
101006,G12,ACAD,PBM,0
101006,G12,NON ACAD,TVL,32
101006,G12,NON ACAD,SPORTS,0
101006,G12,NON ACAD,ARTS,35
101010,G11,ACAD,ABM,4
101010,G11,ACAD,HUMSS,4
101010,G11,ACAD,STEM,0
101010,G11,ACAD,GAS,5
101010,G11,ACAD,PBM,0
101010,G11,NON ACAD,TVL,0
101010,G11,NON ACAD,SPORTS,0
101010,G11,NON ACAD,ARTS,0
101010,G12,ACAD,ABM,0
101010,G12,ACAD,HUMSS,0
101010,G12,ACAD,STEM,0
101010,G12,ACAD,GAS,0
101010,G12,ACAD,PBM,0
101010,G12,NON ACAD,TVL,0
101010,G12,NON ACAD,SPORTS,0
101010,G12,NON ACAD,ARTS,0
101010,G11,ACAD,ABM,6
101010,G11,ACAD,HUMSS,4
101010,G11,ACAD,STEM,0
101010,G11,ACAD,GAS,0
101010,G11,ACAD,PBM,0
101010,G11,NON ACAD,TVL,0
101010,G11,NON ACAD,SPORTS,0
101010,G11,NON ACAD,ARTS,0
101010,G12,ACAD,ABM,0
101010,G12,ACAD,HUMSS,0
101010,G12,ACAD,STEM,0
101010,G12,ACAD,GAS,0
101010,G12,ACAD,PBM,0
101010,G12,NON ACAD,TVL,0
101010,G12,NON ACAD,SPORTS,0
101010,G12,NON ACAD,ARTS,0
101015,G11,ACAD,ABM,0
101015,G11,ACAD,HUMSS,0
101015,G11,ACAD,STEM,0
101015,G11,ACAD,GAS,0
101015,G11,ACAD,PBM,0
101015,G11,NON ACAD,TVL,0
101015,G11,NON ACAD,SPORTS,0
101015,G11,NON ACAD,ARTS,0
101015,G12,ACAD,ABM,0
101015,G12,ACAD,HUMSS,0
101015,G12,ACAD,STEM,0
101015,G12,ACAD,GAS,0
101015,G12,ACAD,PBM,0
101015,G12,NON ACAD,TVL,0
101015,G12,NON ACAD,SPORTS,0
101015,G12,NON ACAD,ARTS,0
101015,G11,ACAD,ABM,23
101015,G11,ACAD,HUMSS,32
101015,G11,ACAD,STEM,94
101015,G11,ACAD,GAS,20
101015,G11,ACAD,PBM,0
101015,G11,NON ACAD,TVL,0
101015,G11,NON ACAD,SPORTS,0
101015,G11,NON ACAD,ARTS,25
101015,G12,ACAD,ABM,28
101015,G12,ACAD,HUMSS,24
101015,G12,ACAD,STEM,105
101015,G12,ACAD,GAS,14
101015,G12,ACAD,PBM,0
101015,G12,NON ACAD,TVL,0
101015,G12,NON ACAD,SPORTS,0
101015,G12,NON ACAD,ARTS,22
101018,G11,ACAD,ABM,0
101018,G11,ACAD,HUMSS,7
101018,G11,ACAD,STEM,8
101018,G11,ACAD,GAS,0
101018,G11,ACAD,PBM,0
101018,G11,NON ACAD,TVL,0
101018,G11,NON ACAD,SPORTS,0
101018,G11,NON ACAD,ARTS,0
101018,G12,ACAD,ABM,0
101018,G12,ACAD,HUMSS,4
101018,G12,ACAD,STEM,11
101018,G12,ACAD,GAS,2
101018,G12,ACAD,PBM,0
101018,G12,NON ACAD,TVL,0
101018,G12,NON ACAD,SPORTS,0
101018,G12,NON ACAD,ARTS,0
101018,G11,ACAD,ABM,0
101018,G11,ACAD,HUMSS,10
101018,G11,ACAD,STEM,16
101018,G11,ACAD,GAS,0
101018,G11,ACAD,PBM,0
101018,G11,NON ACAD,TVL,0
101018,G11,NON ACAD,SPORTS,0
101018,G11,NON ACAD,ARTS,0
101018,G12,ACAD,ABM,0
101018,G12,ACAD,HUMSS,6
101018,G12,ACAD,STEM,11
101018,G12,ACAD,GAS,0
101018,G12,ACAD,PBM,0
101018,G12,NON ACAD,TVL,0
101018,G12,NON ACAD,SPORTS,0
101018,G12,NON ACAD,ARTS,0
101032,G11,ACAD,ABM,0
101032,G11,ACAD,HUMSS,0
101032,G11,ACAD,STEM,0
101032,G11,ACAD,GAS,0
101032,G11,ACAD,PBM,0
101032,G11,NON ACAD,TVL,0
101032,G11,NON ACAD,SPORTS,0
101032,G11,NON ACAD,ARTS,0
101032,G12,ACAD,ABM,0
101032,G12,ACAD,HUMSS,0
101032,G12,ACAD,STEM,0
101032,G12,ACAD,GAS,0
101032,G12,ACAD,PBM,0
101032,G12,NON ACAD,TVL,0
101032,G12,NON ACAD,SPORTS,0
101032,G12,NON ACAD,ARTS,0
101032,G11,ACAD,ABM,42
101032,G11,ACAD,HUMSS,39
101032,G11,ACAD,STEM,49
101032,G11,ACAD,GAS,0
101032,G11,ACAD,PBM,0
101032,G11,NON ACAD,TVL,0
101032,G11,NON ACAD,SPORTS,0
101032,G11,NON ACAD,ARTS,19
101032,G12,ACAD,ABM,48
101032,G12,ACAD,HUMSS,36
101032,G12,ACAD,STEM,65
101032,G12,ACAD,GAS,0
101032,G12,ACAD,PBM,0
101032,G12,NON ACAD,TVL,0
101032,G12,NON ACAD,SPORTS,0
101032,G12,NON ACAD,ARTS,13
101035,G11,ACAD,ABM,24
101035,G11,ACAD,HUMSS,18
101035,G11,ACAD,STEM,143
101035,G11,ACAD,GAS,0
101035,G11,ACAD,PBM,0
101035,G11,NON ACAD,TVL,0
101035,G11,NON ACAD,SPORTS,0
101035,G11,NON ACAD,ARTS,7
101035,G12,ACAD,ABM,37
101035,G12,ACAD,HUMSS,18
101035,G12,ACAD,STEM,157
101035,G12,ACAD,GAS,0
101035,G12,ACAD,PBM,0
101035,G12,NON ACAD,TVL,0
101035,G12,NON ACAD,SPORTS,0
101035,G12,NON ACAD,ARTS,22
101035,G11,ACAD,ABM,2
101035,G11,ACAD,HUMSS,1
101035,G11,ACAD,STEM,9
101035,G11,ACAD,GAS,0
101035,G11,ACAD,PBM,0
101035,G11,NON ACAD,TVL,0
101035,G11,NON ACAD,SPORTS,0
101035,G11,NON ACAD,ARTS,2
101035,G12,ACAD,ABM,1
101035,G12,ACAD,HUMSS,1
101035,G12,ACAD,STEM,12
101035,G12,ACAD,GAS,0
101035,G12,ACAD,PBM,0
101035,G12,NON ACAD,TVL,0
101035,G12,NON ACAD,SPORTS,0
101035,G12,NON ACAD,ARTS,2
101039,G11,ACAD,ABM,0
101039,G11,ACAD,HUMSS,0
101039,G11,ACAD,STEM,0
101039,G11,ACAD,GAS,0
101039,G11,ACAD,PBM,0
101039,G11,NON ACAD,TVL,0
101039,G11,NON ACAD,SPORTS,0
101039,G11,NON ACAD,ARTS,0
101039,G12,ACAD,ABM,0
101039,G12,ACAD,HUMSS,0
101039,G12,ACAD,STEM,0
101039,G12,ACAD,GAS,0
101039,G12,ACAD,PBM,0
101039,G12,NON ACAD,TVL,0
101039,G12,NON ACAD,SPORTS,0
101039,G12,NON ACAD,ARTS,0
101039,G11,ACAD,ABM,0
101039,G11,ACAD,HUMSS,10
101039,G11,ACAD,STEM,11
101039,G11,ACAD,GAS,0
101039,G11,ACAD,PBM,0
101039,G11,NON ACAD,TVL,0
101039,G11,NON ACAD,SPORTS,0
101039,G11,NON ACAD,ARTS,0
101039,G12,ACAD,ABM,5
101039,G12,ACAD,HUMSS,12
101039,G12,ACAD,STEM,5
101039,G12,ACAD,GAS,0
101039,G12,ACAD,PBM,0
101039,G12,NON ACAD,TVL,0
101039,G12,NON ACAD,SPORTS,0
101039,G12,NON ACAD,ARTS,0
101046,G11,ACAD,ABM,47
101046,G11,ACAD,HUMSS,33
101046,G11,ACAD,STEM,84
101046,G11,ACAD,GAS,8
101046,G11,ACAD,PBM,0
101046,G11,NON ACAD,TVL,0
101046,G11,NON ACAD,SPORTS,0
101046,G11,NON ACAD,ARTS,0
101046,G12,ACAD,ABM,26
101046,G12,ACAD,HUMSS,15
101046,G12,ACAD,STEM,57
101046,G12,ACAD,GAS,7
101046,G12,ACAD,PBM,0
101046,G12,NON ACAD,TVL,0
101046,G12,NON ACAD,SPORTS,0
101046,G12,NON ACAD,ARTS,0
101046,G11,ACAD,ABM,30
101046,G11,ACAD,HUMSS,49
101046,G11,ACAD,STEM,79
101046,G11,ACAD,GAS,9
101046,G11,ACAD,PBM,0
101046,G11,NON ACAD,TVL,0
101046,G11,NON ACAD,SPORTS,0
101046,G11,NON ACAD,ARTS,0
101046,G12,ACAD,ABM,23
101046,G12,ACAD,HUMSS,26
101046,G12,ACAD,STEM,50
101046,G12,ACAD,GAS,5
101046,G12,ACAD,PBM,0
101046,G12,NON ACAD,TVL,0
101046,G12,NON ACAD,SPORTS,0
101046,G12,NON ACAD,ARTS,0
101056,G11,ACAD,ABM,3
101056,G11,ACAD,HUMSS,7
101056,G11,ACAD,STEM,3
101056,G11,ACAD,GAS,0
101056,G11,ACAD,PBM,0
101056,G11,NON ACAD,TVL,0
101056,G11,NON ACAD,SPORTS,0
101056,G11,NON ACAD,ARTS,0
101056,G12,ACAD,ABM,6
101056,G12,ACAD,HUMSS,5
101056,G12,ACAD,STEM,0
101056,G12,ACAD,GAS,0
101056,G12,ACAD,PBM,0
101056,G12,NON ACAD,TVL,0
101056,G12,NON ACAD,SPORTS,0
101056,G12,NON ACAD,ARTS,0
101056,G11,ACAD,ABM,1
101056,G11,ACAD,HUMSS,3
101056,G11,ACAD,STEM,2
101056,G11,ACAD,GAS,0
101056,G11,ACAD,PBM,0
101056,G11,NON ACAD,TVL,0
101056,G11,NON ACAD,SPORTS,0
101056,G11,NON ACAD,ARTS,0
101056,G12,ACAD,ABM,4
101056,G12,ACAD,HUMSS,4
101056,G12,ACAD,STEM,0
101056,G12,ACAD,GAS,0
101056,G12,ACAD,PBM,0
101056,G12,NON ACAD,TVL,0
101056,G12,NON ACAD,SPORTS,0
101056,G12,NON ACAD,ARTS,0
101058,G11,ACAD,ABM,5
101058,G11,ACAD,HUMSS,3
101058,G11,ACAD,STEM,8
101058,G11,ACAD,GAS,0
101058,G11,ACAD,PBM,0
101058,G11,NON ACAD,TVL,0
101058,G11,NON ACAD,SPORTS,0
101058,G11,NON ACAD,ARTS,0
101058,G12,ACAD,ABM,8
101058,G12,ACAD,HUMSS,3
101058,G12,ACAD,STEM,11
101058,G12,ACAD,GAS,0
101058,G12,ACAD,PBM,0
101058,G12,NON ACAD,TVL,0
101058,G12,NON ACAD,SPORTS,0
101058,G12,NON ACAD,ARTS,0
101058,G11,ACAD,ABM,6
101058,G11,ACAD,HUMSS,4
101058,G11,ACAD,STEM,8
101058,G11,ACAD,GAS,0
101058,G11,ACAD,PBM,0
101058,G11,NON ACAD,TVL,0
101058,G11,NON ACAD,SPORTS,0
101058,G11,NON ACAD,ARTS,0
101058,G12,ACAD,ABM,10
101058,G12,ACAD,HUMSS,0
101058,G12,ACAD,STEM,6
101058,G12,ACAD,GAS,0
101058,G12,ACAD,PBM,0
101058,G12,NON ACAD,TVL,0
101058,G12,NON ACAD,SPORTS,0
101058,G12,NON ACAD,ARTS,0
101061,G11,ACAD,ABM,0
101061,G11,ACAD,HUMSS,0
101061,G11,ACAD,STEM,0
101061,G11,ACAD,GAS,0
101061,G11,ACAD,PBM,0
101061,G11,NON ACAD,TVL,0
101061,G11,NON ACAD,SPORTS,0
101061,G11,NON ACAD,ARTS,0
101061,G12,ACAD,ABM,0
101061,G12,ACAD,HUMSS,0
101061,G12,ACAD,STEM,0
101061,G12,ACAD,GAS,2
101061,G12,ACAD,PBM,0
101061,G12,NON ACAD,TVL,0
101061,G12,NON ACAD,SPORTS,0
101061,G12,NON ACAD,ARTS,0
101061,G11,ACAD,ABM,0
101061,G11,ACAD,HUMSS,0
101061,G11,ACAD,STEM,0
101061,G11,ACAD,GAS,0
101061,G11,ACAD,PBM,0
101061,G11,NON ACAD,TVL,0
101061,G11,NON ACAD,SPORTS,0
101061,G11,NON ACAD,ARTS,0
101061,G12,ACAD,ABM,0
101061,G12,ACAD,HUMSS,0
101061,G12,ACAD,STEM,0
101061,G12,ACAD,GAS,1
101061,G12,ACAD,PBM,0
101061,G12,NON ACAD,TVL,0
101061,G12,NON ACAD,SPORTS,0
101061,G12,NON ACAD,ARTS,0
101063,G11,ACAD,ABM,0
101063,G11,ACAD,HUMSS,0
101063,G11,ACAD,STEM,0
101063,G11,ACAD,GAS,3
101063,G11,ACAD,PBM,0
101063,G11,NON ACAD,TVL,0
101063,G11,NON ACAD,SPORTS,0
101063,G11,NON ACAD,ARTS,0
101063,G12,ACAD,ABM,0
101063,G12,ACAD,HUMSS,0
101063,G12,ACAD,STEM,0
101063,G12,ACAD,GAS,1
101063,G12,ACAD,PBM,0
101063,G12,NON ACAD,TVL,0
101063,G12,NON ACAD,SPORTS,0
101063,G12,NON ACAD,ARTS,0
101063,G11,ACAD,ABM,0
101063,G11,ACAD,HUMSS,0
101063,G11,ACAD,STEM,0
101063,G11,ACAD,GAS,2
101063,G11,ACAD,PBM,0
101063,G11,NON ACAD,TVL,0
101063,G11,NON ACAD,SPORTS,0
101063,G11,NON ACAD,ARTS,0
101063,G12,ACAD,ABM,0
101063,G12,ACAD,HUMSS,0
101063,G12,ACAD,STEM,0
101063,G12,ACAD,GAS,4
101063,G12,ACAD,PBM,0
101063,G12,NON ACAD,TVL,0
101063,G12,NON ACAD,SPORTS,0
101063,G12,NON ACAD,ARTS,0
101066,G11,ACAD,ABM,0
101066,G11,ACAD,HUMSS,0
101066,G11,ACAD,STEM,0
101066,G11,ACAD,GAS,3
101066,G11,ACAD,PBM,0
101066,G11,NON ACAD,TVL,1
101066,G11,NON ACAD,SPORTS,0
101066,G11,NON ACAD,ARTS,0
101066,G12,ACAD,ABM,0
101066,G12,ACAD,HUMSS,0
101066,G12,ACAD,STEM,0
101066,G12,ACAD,GAS,6
101066,G12,ACAD,PBM,0
101066,G12,NON ACAD,TVL,4
101066,G12,NON ACAD,SPORTS,0
101066,G12,NON ACAD,ARTS,0
101066,G11,ACAD,ABM,0
101066,G11,ACAD,HUMSS,0
101066,G11,ACAD,STEM,0
101066,G11,ACAD,GAS,2
101066,G11,ACAD,PBM,0
101066,G11,NON ACAD,TVL,1
101066,G11,NON ACAD,SPORTS,0
101066,G11,NON ACAD,ARTS,0
101066,G12,ACAD,ABM,0
101066,G12,ACAD,HUMSS,1
101066,G12,ACAD,STEM,0
101066,G12,ACAD,GAS,1
101066,G12,ACAD,PBM,0
101066,G12,NON ACAD,TVL,2
101066,G12,NON ACAD,SPORTS,0
101066,G12,NON ACAD,ARTS,0
101068,G11,ACAD,ABM,0
101068,G11,ACAD,HUMSS,5
101068,G11,ACAD,STEM,1
101068,G11,ACAD,GAS,0
101068,G11,ACAD,PBM,0
101068,G11,NON ACAD,TVL,0
101068,G11,NON ACAD,SPORTS,0
101068,G11,NON ACAD,ARTS,0
101068,G12,ACAD,ABM,0
101068,G12,ACAD,HUMSS,3
101068,G12,ACAD,STEM,2
101068,G12,ACAD,GAS,0
101068,G12,ACAD,PBM,0
101068,G12,NON ACAD,TVL,0
101068,G12,NON ACAD,SPORTS,0
101068,G12,NON ACAD,ARTS,0
101068,G11,ACAD,ABM,1
101068,G11,ACAD,HUMSS,1
101068,G11,ACAD,STEM,1
101068,G11,ACAD,GAS,0
101068,G11,ACAD,PBM,0
101068,G11,NON ACAD,TVL,0
101068,G11,NON ACAD,SPORTS,0
101068,G11,NON ACAD,ARTS,0
101068,G12,ACAD,ABM,0
101068,G12,ACAD,HUMSS,3
101068,G12,ACAD,STEM,2
101068,G12,ACAD,GAS,0
101068,G12,ACAD,PBM,0
101068,G12,NON ACAD,TVL,0
101068,G12,NON ACAD,SPORTS,0
101068,G12,NON ACAD,ARTS,0
101075,G11,ACAD,ABM,0
101075,G11,ACAD,HUMSS,1
101075,G11,ACAD,STEM,0
101075,G11,ACAD,GAS,0
101075,G11,ACAD,PBM,0
101075,G11,NON ACAD,TVL,10
101075,G11,NON ACAD,SPORTS,0
101075,G11,NON ACAD,ARTS,0
101075,G12,ACAD,ABM,0
101075,G12,ACAD,HUMSS,5
101075,G12,ACAD,STEM,0
101075,G12,ACAD,GAS,0
101075,G12,ACAD,PBM,0
101075,G12,NON ACAD,TVL,14
101075,G12,NON ACAD,SPORTS,0
101075,G12,NON ACAD,ARTS,0
101075,G11,ACAD,ABM,2
101075,G11,ACAD,HUMSS,2
101075,G11,ACAD,STEM,0
101075,G11,ACAD,GAS,1
101075,G11,ACAD,PBM,0
101075,G11,NON ACAD,TVL,5
101075,G11,NON ACAD,SPORTS,0
101075,G11,NON ACAD,ARTS,0
101075,G12,ACAD,ABM,5
101075,G12,ACAD,HUMSS,6
101075,G12,ACAD,STEM,0
101075,G12,ACAD,GAS,2
101075,G12,ACAD,PBM,0
101075,G12,NON ACAD,TVL,9
101075,G12,NON ACAD,SPORTS,0
101075,G12,NON ACAD,ARTS,0
101076,G11,ACAD,ABM,3
101076,G11,ACAD,HUMSS,4
101076,G11,ACAD,STEM,17
101076,G11,ACAD,GAS,0
101076,G11,ACAD,PBM,0
101076,G11,NON ACAD,TVL,7
101076,G11,NON ACAD,SPORTS,0
101076,G11,NON ACAD,ARTS,0
101076,G12,ACAD,ABM,4
101076,G12,ACAD,HUMSS,5
101076,G12,ACAD,STEM,18
101076,G12,ACAD,GAS,0
101076,G12,ACAD,PBM,0
101076,G12,NON ACAD,TVL,11
101076,G12,NON ACAD,SPORTS,0
101076,G12,NON ACAD,ARTS,4
101076,G11,ACAD,ABM,1
101076,G11,ACAD,HUMSS,6
101076,G11,ACAD,STEM,33
101076,G11,ACAD,GAS,0
101076,G11,ACAD,PBM,0
101076,G11,NON ACAD,TVL,7
101076,G11,NON ACAD,SPORTS,0
101076,G11,NON ACAD,ARTS,2
101076,G12,ACAD,ABM,9
101076,G12,ACAD,HUMSS,2
101076,G12,ACAD,STEM,22
101076,G12,ACAD,GAS,0
101076,G12,ACAD,PBM,0
101076,G12,NON ACAD,TVL,2
101076,G12,NON ACAD,SPORTS,0
101076,G12,NON ACAD,ARTS,1
101080,G11,ACAD,ABM,5
101080,G11,ACAD,HUMSS,2
101080,G11,ACAD,STEM,15
101080,G11,ACAD,GAS,0
101080,G11,ACAD,PBM,0
101080,G11,NON ACAD,TVL,0
101080,G11,NON ACAD,SPORTS,0
101080,G11,NON ACAD,ARTS,0
101080,G12,ACAD,ABM,7
101080,G12,ACAD,HUMSS,1
101080,G12,ACAD,STEM,7
101080,G12,ACAD,GAS,0
101080,G12,ACAD,PBM,0
101080,G12,NON ACAD,TVL,0
101080,G12,NON ACAD,SPORTS,0
101080,G12,NON ACAD,ARTS,0
101080,G11,ACAD,ABM,0
101080,G11,ACAD,HUMSS,1
101080,G11,ACAD,STEM,7
101080,G11,ACAD,GAS,0
101080,G11,ACAD,PBM,0
101080,G11,NON ACAD,TVL,0
101080,G11,NON ACAD,SPORTS,0
101080,G11,NON ACAD,ARTS,0
101080,G12,ACAD,ABM,2
101080,G12,ACAD,HUMSS,1
101080,G12,ACAD,STEM,1
101080,G12,ACAD,GAS,0
101080,G12,ACAD,PBM,0
101080,G12,NON ACAD,TVL,0
101080,G12,NON ACAD,SPORTS,0
101080,G12,NON ACAD,ARTS,0
101089,G11,ACAD,ABM,2
101089,G11,ACAD,HUMSS,8
101089,G11,ACAD,STEM,0
101089,G11,ACAD,GAS,0
101089,G11,ACAD,PBM,0
101089,G11,NON ACAD,TVL,0
101089,G11,NON ACAD,SPORTS,0
101089,G11,NON ACAD,ARTS,0
101089,G12,ACAD,ABM,5
101089,G12,ACAD,HUMSS,9
101089,G12,ACAD,STEM,0
101089,G12,ACAD,GAS,0
101089,G12,ACAD,PBM,0
101089,G12,NON ACAD,TVL,0
101089,G12,NON ACAD,SPORTS,0
101089,G12,NON ACAD,ARTS,0
101089,G11,ACAD,ABM,7
101089,G11,ACAD,HUMSS,4
101089,G11,ACAD,STEM,0
101089,G11,ACAD,GAS,0
101089,G11,ACAD,PBM,0
101089,G11,NON ACAD,TVL,0
101089,G11,NON ACAD,SPORTS,0
101089,G11,NON ACAD,ARTS,0
101089,G12,ACAD,ABM,6
101089,G12,ACAD,HUMSS,1
101089,G12,ACAD,STEM,0
101089,G12,ACAD,GAS,0
101089,G12,ACAD,PBM,0
101089,G12,NON ACAD,TVL,0
101089,G12,NON ACAD,SPORTS,0
101089,G12,NON ACAD,ARTS,0
101095,G11,ACAD,ABM,34
101095,G11,ACAD,HUMSS,22
101095,G11,ACAD,STEM,136
101095,G11,ACAD,GAS,0
101095,G11,ACAD,PBM,0
101095,G11,NON ACAD,TVL,29
101095,G11,NON ACAD,SPORTS,0
101095,G11,NON ACAD,ARTS,10
101095,G12,ACAD,ABM,41
101095,G12,ACAD,HUMSS,17
101095,G12,ACAD,STEM,134
101095,G12,ACAD,GAS,0
101095,G12,ACAD,PBM,0
101095,G12,NON ACAD,TVL,28
101095,G12,NON ACAD,SPORTS,0
101095,G12,NON ACAD,ARTS,14
101095,G11,ACAD,ABM,28
101095,G11,ACAD,HUMSS,42
101095,G11,ACAD,STEM,119
101095,G11,ACAD,GAS,0
101095,G11,ACAD,PBM,0
101095,G11,NON ACAD,TVL,12
101095,G11,NON ACAD,SPORTS,0
101095,G11,NON ACAD,ARTS,24
101095,G12,ACAD,ABM,31
101095,G12,ACAD,HUMSS,28
101095,G12,ACAD,STEM,110
101095,G12,ACAD,GAS,0
101095,G12,ACAD,PBM,0
101095,G12,NON ACAD,TVL,5
101095,G12,NON ACAD,SPORTS,0
101095,G12,NON ACAD,ARTS,22
101097,G11,ACAD,ABM,6
101097,G11,ACAD,HUMSS,0
101097,G11,ACAD,STEM,0
101097,G11,ACAD,GAS,0
101097,G11,ACAD,PBM,0
101097,G11,NON ACAD,TVL,0
101097,G11,NON ACAD,SPORTS,0
101097,G11,NON ACAD,ARTS,0
101097,G12,ACAD,ABM,9
101097,G12,ACAD,HUMSS,1
101097,G12,ACAD,STEM,0
101097,G12,ACAD,GAS,2
101097,G12,ACAD,PBM,0
101097,G12,NON ACAD,TVL,0
101097,G12,NON ACAD,SPORTS,0
101097,G12,NON ACAD,ARTS,0
101097,G11,ACAD,ABM,5
101097,G11,ACAD,HUMSS,4
101097,G11,ACAD,STEM,0
101097,G11,ACAD,GAS,0
101097,G11,ACAD,PBM,0
101097,G11,NON ACAD,TVL,0
101097,G11,NON ACAD,SPORTS,0
101097,G11,NON ACAD,ARTS,0
101097,G12,ACAD,ABM,4
101097,G12,ACAD,HUMSS,3
101097,G12,ACAD,STEM,0
101097,G12,ACAD,GAS,4
101097,G12,ACAD,PBM,0
101097,G12,NON ACAD,TVL,0
101097,G12,NON ACAD,SPORTS,0
101097,G12,NON ACAD,ARTS,0
101099,G11,ACAD,ABM,0
101099,G11,ACAD,HUMSS,0
101099,G11,ACAD,STEM,0
101099,G11,ACAD,GAS,0
101099,G11,ACAD,PBM,0
101099,G11,NON ACAD,TVL,7
101099,G11,NON ACAD,SPORTS,0
101099,G11,NON ACAD,ARTS,0
101099,G12,ACAD,ABM,0
101099,G12,ACAD,HUMSS,0
101099,G12,ACAD,STEM,0
101099,G12,ACAD,GAS,0
101099,G12,ACAD,PBM,0
101099,G12,NON ACAD,TVL,2
101099,G12,NON ACAD,SPORTS,0
101099,G12,NON ACAD,ARTS,0
101099,G11,ACAD,ABM,0
101099,G11,ACAD,HUMSS,0
101099,G11,ACAD,STEM,0
101099,G11,ACAD,GAS,0
101099,G11,ACAD,PBM,0
101099,G11,NON ACAD,TVL,4
101099,G11,NON ACAD,SPORTS,0
101099,G11,NON ACAD,ARTS,0
101099,G12,ACAD,ABM,0
101099,G12,ACAD,HUMSS,0
101099,G12,ACAD,STEM,0
101099,G12,ACAD,GAS,0
101099,G12,ACAD,PBM,0
101099,G12,NON ACAD,TVL,3
101099,G12,NON ACAD,SPORTS,0
101099,G12,NON ACAD,ARTS,0
101103,G11,ACAD,ABM,1
101103,G11,ACAD,HUMSS,0
101103,G11,ACAD,STEM,9
101103,G11,ACAD,GAS,0
101103,G11,ACAD,PBM,0
101103,G11,NON ACAD,TVL,0
101103,G11,NON ACAD,SPORTS,0
101103,G11,NON ACAD,ARTS,0
101103,G12,ACAD,ABM,3
101103,G12,ACAD,HUMSS,0
101103,G12,ACAD,STEM,11
101103,G12,ACAD,GAS,0
101103,G12,ACAD,PBM,0
101103,G12,NON ACAD,TVL,0
101103,G12,NON ACAD,SPORTS,0
101103,G12,NON ACAD,ARTS,0
101103,G11,ACAD,ABM,3
101103,G11,ACAD,HUMSS,8
101103,G11,ACAD,STEM,2
101103,G11,ACAD,GAS,0
101103,G11,ACAD,PBM,0
101103,G11,NON ACAD,TVL,0
101103,G11,NON ACAD,SPORTS,0
101103,G11,NON ACAD,ARTS,0
101103,G12,ACAD,ABM,1
101103,G12,ACAD,HUMSS,2
101103,G12,ACAD,STEM,5
101103,G12,ACAD,GAS,0
101103,G12,ACAD,PBM,0
101103,G12,NON ACAD,TVL,0
101103,G12,NON ACAD,SPORTS,0
101103,G12,NON ACAD,ARTS,0
101114,G11,ACAD,ABM,0
101114,G11,ACAD,HUMSS,0
101114,G11,ACAD,STEM,0
101114,G11,ACAD,GAS,0
101114,G11,ACAD,PBM,0
101114,G11,NON ACAD,TVL,0
101114,G11,NON ACAD,SPORTS,0
101114,G11,NON ACAD,ARTS,0
101114,G12,ACAD,ABM,0
101114,G12,ACAD,HUMSS,0
101114,G12,ACAD,STEM,0
101114,G12,ACAD,GAS,0
101114,G12,ACAD,PBM,0
101114,G12,NON ACAD,TVL,0
101114,G12,NON ACAD,SPORTS,0
101114,G12,NON ACAD,ARTS,0
101114,G11,ACAD,ABM,35
101114,G11,ACAD,HUMSS,34
101114,G11,ACAD,STEM,107
101114,G11,ACAD,GAS,0
101114,G11,ACAD,PBM,0
101114,G11,NON ACAD,TVL,0
101114,G11,NON ACAD,SPORTS,0
101114,G11,NON ACAD,ARTS,30
101114,G12,ACAD,ABM,40
101114,G12,ACAD,HUMSS,38
101114,G12,ACAD,STEM,81
