region_id,region,division,district,province
2250,Region VIII,Southern Leyte,Malitbog,SOUTHERN LEYTE
2251,Region VIII,Southern Leyte,Padre Burgos,SOUTHERN LEYTE
2252,Region VIII,Southern Leyte,Pintuyan,SOUTHERN LEYTE
2253,Region VIII,Southern Leyte,San Francisco,SOUTHERN LEYTE
2254,Region VIII,Southern Leyte,San Juan (Cabalian),SOUTHERN LEYTE
2255,Region VIII,Southern Leyte,San Ricardo,SOUTHERN LEYTE
2256,Region VIII,Southern Leyte,Silago,SOUTHERN LEYTE
2257,Region VIII,Southern Leyte,Sogod I,SOUTHERN LEYTE
2258,Region VIII,Southern Leyte,Sogod II,SOUTHERN LEYTE
2259,Region VIII,Southern Leyte,St. Bernard,SOUTHERN LEYTE
2260,Region VIII,Southern Leyte,Tomas Oppus,SOUTHERN LEYTE
2261,Region VIII,Tacloban City,District Learning Center I,LEYTE
2262,Region VIII,Tacloban City,District Learning Center II,LEYTE
2263,Region VIII,Tacloban City,District Learning Center III,LEYTE
2264,Region VIII,Tacloban City,District Learning Center IV,LEYTE
2265,Region VIII,Tacloban City,District Learning Center V,LEYTE
2266,Region VIII,Tacloban City,District Learning Center VI,LEYTE
2267,Region X,Bukidnon,Baungon,BUKIDNON
2268,Region X,Bukidnon,Cabanglasan,BUKIDNON
2269,Region X,Bukidnon,Damulog,BUKIDNON
2270,Region X,Bukidnon,Dangcagan,BUKIDNON
2271,Region X,Bukidnon,Don Carlos I,BUKIDNON
2272,Region X,Bukidnon,Don Carlos II,BUKIDNON
2273,Region X,Bukidnon,Impasug-Ong I,BUKIDNON
2274,Region X,Bukidnon,Impasug-Ong II,BUKIDNON
2275,Region X,Bukidnon,Kadingilan,BUKIDNON
2276,Region X,Bukidnon,Kalilangan,BUKIDNON
2277,Region X,Bukidnon,Kibawe,BUKIDNON
2278,Region X,Bukidnon,Kitaotao I,BUKIDNON
2279,Region X,Bukidnon,Kitaotao II,BUKIDNON
2280,Region X,Bukidnon,Lantapan,BUKIDNON
2281,Region X,Bukidnon,Libona,BUKIDNON
2282,Region X,Bukidnon,Malitbog,BUKIDNON
2283,Region X,Bukidnon,Manolo Fortich I,BUKIDNON
2284,Region X,Bukidnon,Manolo Fortich II,BUKIDNON
2285,Region X,Bukidnon,Maramag I,BUKIDNON
2286,Region X,Bukidnon,Maramag II,BUKIDNON
2287,Region X,Bukidnon,Maramag III,BUKIDNON
2288,Region X,Bukidnon,Pangantucan,BUKIDNON
2289,Region X,Bukidnon,Pangantucan South District,BUKIDNON
2290,Region X,Bukidnon,Quezon I,BUKIDNON
2291,Region X,Bukidnon,Quezon II,BUKIDNON
2292,Region X,Bukidnon,San Fernando I,BUKIDNON
2293,Region X,Bukidnon,San Fernando II,BUKIDNON
2294,Region X,Bukidnon,Sumilao,BUKIDNON
2295,Region X,Bukidnon,Talakag I,BUKIDNON
2296,Region X,Bukidnon,Talakag II,BUKIDNON
2297,Region X,Cagayan de Oro City,Cagayan de Oro City Central I District,MISAMIS ORIENTAL
2298,Region X,Cagayan de Oro City,Cagayan de Oro City East I District,MISAMIS ORIENTAL
2299,Region X,Cagayan de Oro City,Cagayan de Oro City East II District,MISAMIS ORIENTAL
2300,Region X,Cagayan de Oro City,Cagayan de Oro City North I District,MISAMIS ORIENTAL
2301,Region X,Cagayan de Oro City,Cagayan de Oro City North II District,MISAMIS ORIENTAL
2302,Region X,Cagayan de Oro City,Cagayan de Oro City South District,MISAMIS ORIENTAL
2303,Region X,Cagayan de Oro City,Cagayan de Oro City Southwest District I,MISAMIS ORIENTAL
2304,Region X,Cagayan de Oro City,Cagayan de Oro City Southwest District II,MISAMIS ORIENTAL
2305,Region X,Cagayan de Oro City,Cagayan de Oro City West I District,MISAMIS ORIENTAL
2306,Region X,Cagayan de Oro City,Cagayan de Oro City West II District,MISAMIS ORIENTAL
2307,Region X,Camiguin,Catarman,CAMIGUIN
2308,Region X,Camiguin,Mahinog,CAMIGUIN
2309,Region X,Camiguin,Mambajao,CAMIGUIN
2310,Region X,Camiguin,Sagay-Guinsiliban,CAMIGUIN
2311,Region X,El Salvador,District I,MISAMIS ORIENTAL
2312,Region X,El Salvador,District II,MISAMIS ORIENTAL
2313,Region X,Gingoog City,Gingoog City East-1 District,MISAMIS ORIENTAL
2314,Region X,Gingoog City,Gingoog City East-2 District,MISAMIS ORIENTAL
2315,Region X,Gingoog City,Gingoog City North-1 District,MISAMIS ORIENTAL
2316,Region X,Gingoog City,Gingoog City North-2 District,MISAMIS ORIENTAL
2317,Region X,Gingoog City,Gingoog City North-3 District,MISAMIS ORIENTAL
2318,Region X,Gingoog City,Gingoog City South-1 District,MISAMIS ORIENTAL
2319,Region X,Gingoog City,Gingoog City South-2 District,MISAMIS ORIENTAL
2320,Region X,Gingoog City,Gingoog City West-1 District,MISAMIS ORIENTAL
2321,Region X,Gingoog City,Gingoog City West-2 District,MISAMIS ORIENTAL
2322,Region X,Gingoog City,Gingoog City West-3 District,MISAMIS ORIENTAL
2323,Region X,Iligan City,Iligan City Central District,LANAO DEL NORTE
2324,Region X,Iligan City,Iligan City East I District,LANAO DEL NORTE
2325,Region X,Iligan City,Iligan City East II District,LANAO DEL NORTE
2326,Region X,Iligan City,Iligan City North I District,LANAO DEL NORTE
2327,Region X,Iligan City,Iligan City North II District,LANAO DEL NORTE
2328,Region X,Iligan City,Iligan City Northeast I - A District,LANAO DEL NORTE
2329,Region X,Iligan City,Iligan City Northeast I - B District,LANAO DEL NORTE
2330,Region X,Iligan City,Iligan City Northeast II - A District,LANAO DEL NORTE
2331,Region X,Iligan City,Iligan City Northeast II - B District,LANAO DEL NORTE
2332,Region X,Iligan City,Iligan City South I - A District,LANAO DEL NORTE
2333,Region X,Iligan City,Iligan City South I - B District,LANAO DEL NORTE
2334,Region X,Iligan City,Iligan City South II District,LANAO DEL NORTE
2335,Region X,Iligan City,Iligan City West District,LANAO DEL NORTE
2336,Region X,Lanao del Norte,Bacolod,LANAO DEL NORTE
2337,Region X,Lanao del Norte,Baloi East,LANAO DEL NORTE
2338,Region X,Lanao del Norte,Baloi West,LANAO DEL NORTE
2339,Region X,Lanao del Norte,Baroy,LANAO DEL NORTE
2340,Region X,Lanao del Norte,Kapatagan East,LANAO DEL NORTE
2341,Region X,Lanao del Norte,Kapatagan West,LANAO DEL NORTE
2342,Region X,Lanao del Norte,Kauswagan,LANAO DEL NORTE
2343,Region X,Lanao del Norte,Kolambugan,LANAO DEL NORTE
2344,Region X,Lanao del Norte,Lala North,LANAO DEL NORTE
2345,Region X,Lanao del Norte,Lala South,LANAO DEL NORTE
2346,Region X,Lanao del Norte,Linamon,LANAO DEL NORTE
2347,Region X,Lanao del Norte,Magsaysay,LANAO DEL NORTE
2348,Region X,Lanao del Norte,Maigo,LANAO DEL NORTE
2349,Region X,Lanao del Norte,Matungao,LANAO DEL NORTE
2350,Region X,Lanao del Norte,Munai,LANAO DEL NORTE
2351,Region X,Lanao del Norte,Pantao-Ragat,LANAO DEL NORTE
2352,Region X,Lanao del Norte,Pantar,LANAO DEL NORTE
2353,Region X,Lanao del Norte,Poonapiagapo,LANAO DEL NORTE
2354,Region X,Lanao del Norte,Salvador,LANAO DEL NORTE
2355,Region X,Lanao del Norte,Sapad - Nunungan,LANAO DEL NORTE
2356,Region X,Lanao del Norte,Sultan Naga Dimaporo,LANAO DEL NORTE
2357,Region X,Lanao del Norte,Tagoloan,LANAO DEL NORTE
2358,Region X,Lanao del Norte,Tangkal,LANAO DEL NORTE
2359,Region X,Lanao del Norte,Tubod East,LANAO DEL NORTE
2360,Region X,Lanao del Norte,Tubod West,LANAO DEL NORTE
2361,Region X,Malaybalay City,Malaybalay City District I,BUKIDNON
2362,Region X,Malaybalay City,Malaybalay City District II,BUKIDNON
2363,Region X,Malaybalay City,Malaybalay City District III,BUKIDNON
2364,Region X,Malaybalay City,Malaybalay City District IV,BUKIDNON
2365,Region X,Malaybalay City,Malaybalay City District IX,BUKIDNON
2366,Region X,Malaybalay City,Malaybalay City District V,BUKIDNON
2367,Region X,Malaybalay City,Malaybalay City District VI,BUKIDNON
2368,Region X,Malaybalay City,Malaybalay City District VII,BUKIDNON
2369,Region X,Malaybalay City,Malaybalay City District VIII,BUKIDNON
2370,Region X,Malaybalay City,Malaybalay City District X,BUKIDNON
2371,Region X,Misamis Occidental,Aloran,MISAMIS OCCIDENTAL
2372,Region X,Misamis Occidental,Baliangao,MISAMIS OCCIDENTAL
2373,Region X,Misamis Occidental,Bonifacio East,MISAMIS OCCIDENTAL
2374,Region X,Misamis Occidental,Bonifacio West,MISAMIS OCCIDENTAL
2375,Region X,Misamis Occidental,Calamba,MISAMIS OCCIDENTAL
2376,Region X,Misamis Occidental,Clarin North,MISAMIS OCCIDENTAL
2377,Region X,Misamis Occidental,Clarin South,MISAMIS OCCIDENTAL
2378,Region X,Misamis Occidental,Concepcion,MISAMIS OCCIDENTAL
2379,Region X,Misamis Occidental,Don Victoriano,MISAMIS OCCIDENTAL
2380,Region X,Misamis Occidental,Jimenez,MISAMIS OCCIDENTAL
2381,Region X,Misamis Occidental,Lopez Jaena,MISAMIS OCCIDENTAL
2382,Region X,Misamis Occidental,Panaon,MISAMIS OCCIDENTAL
2383,Region X,Misamis Occidental,Plaridel North,MISAMIS OCCIDENTAL
2384,Region X,Misamis Occidental,Plaridel South,MISAMIS OCCIDENTAL
2385,Region X,Misamis Occidental,Sapang Dalaga,MISAMIS OCCIDENTAL
2386,Region X,Misamis Occidental,Sinacaban,MISAMIS OCCIDENTAL
2387,Region X,Misamis Occidental,Tudela,MISAMIS OCCIDENTAL
2388,Region X,Misamis Oriental,Alubijid,MISAMIS ORIENTAL
2389,Region X,Misamis Oriental,Balingasag North (Balingasag District),MISAMIS ORIENTAL
2390,Region X,Misamis Oriental,Balingasag South (Balingasag District),MISAMIS ORIENTAL
2391,Region X,Misamis Oriental,Claveria I (Claveria District),MISAMIS ORIENTAL
2392,Region X,Misamis Oriental,Claveria II (Claveria District),MISAMIS ORIENTAL
2393,Region X,Misamis Oriental,Initao,MISAMIS ORIENTAL
2394,Region X,Misamis Oriental,Jasaan,MISAMIS ORIENTAL
2395,Region X,Misamis Oriental,Kinoguitan,MISAMIS ORIENTAL
2396,Region X,Misamis Oriental,Lagonglong,MISAMIS ORIENTAL
2397,Region X,Misamis Oriental,Laguindingan,MISAMIS ORIENTAL
2398,Region X,Misamis Oriental,Libertad,MISAMIS ORIENTAL
2399,Region X,Misamis Oriental,Lugait,MISAMIS ORIENTAL
2400,Region X,Misamis Oriental,Magsaysay I (Magsaysay District),MISAMIS ORIENTAL
2401,Region X,Misamis Oriental,Magsaysay II (Magsaysay District),MISAMIS ORIENTAL
2402,Region X,Misamis Oriental,Manticao,MISAMIS ORIENTAL
2403,Region X,Misamis Oriental,Medina,MISAMIS ORIENTAL
2404,Region X,Misamis Oriental,Naawan,MISAMIS ORIENTAL
2405,Region X,Misamis Oriental,Opol,MISAMIS ORIENTAL
2406,Region X,Misamis Oriental,Salay,MISAMIS ORIENTAL
2407,Region X,Misamis Oriental,Sugbongcogon,MISAMIS ORIENTAL
2408,Region X,Misamis Oriental,Tagoloan,MISAMIS ORIENTAL
2409,Region X,Misamis Oriental,Talisayan,MISAMIS ORIENTAL
2410,Region X,Misamis Oriental,Villanueva,MISAMIS ORIENTAL
2411,Region X,Oroquieta City,Central District I,MISAMIS OCCIDENTAL
2412,Region X,Oroquieta City,Central District II,MISAMIS OCCIDENTAL
2413,Region X,Oroquieta City,Northwest District,MISAMIS OCCIDENTAL
2414,Region X,Oroquieta City,Southeast District I,MISAMIS OCCIDENTAL
2415,Region X,Oroquieta City,Southeast District II,MISAMIS OCCIDENTAL
2416,Region X,Oroquieta City,Southwest District,MISAMIS OCCIDENTAL
2417,Region X,Ozamis City,Ozamis City Central District,MISAMIS OCCIDENTAL
2418,Region X,Ozamis City,Ozamis City District I,MISAMIS OCCIDENTAL
2419,Region X,Ozamis City,Ozamis City District II,MISAMIS OCCIDENTAL
2420,Region X,Ozamis City,Ozamis City District III,MISAMIS OCCIDENTAL
2421,Region X,Ozamis City,Ozamis City District IV,MISAMIS OCCIDENTAL
2422,Region X,Tangub City,Tangub Central District,MISAMIS OCCIDENTAL
2423,Region X,Tangub City,Tangub North District,MISAMIS OCCIDENTAL
2424,Region X,Tangub City,Tangub South District,MISAMIS OCCIDENTAL
2425,Region X,Tangub City,Tangub Southwest District,MISAMIS OCCIDENTAL
2426,Region X,Valencia City,District I,BUKIDNON
2427,Region X,Valencia City,District II,BUKIDNON
2428,Region X,Valencia City,District III,BUKIDNON
2429,Region X,Valencia City,District IV,BUKIDNON
2430,Region X,Valencia City,District V,BUKIDNON
2431,Region X,Valencia City,District VI,BUKIDNON
2432,Region X,Valencia City,District VII,BUKIDNON
2433,Region XI,Davao City,Baguio,DAVAO DEL SUR
2434,Region XI,Davao City,Bangoy,DAVAO DEL SUR
2435,Region XI,Davao City,Binugao,DAVAO DEL SUR
2436,Region XI,Davao City,Buhangin,DAVAO DEL SUR
2437,Region XI,Davao City,Bunawan,DAVAO DEL SUR
2438,Region XI,Davao City,Calinan,DAVAO DEL SUR
2439,Region XI,Davao City,Daliaon,DAVAO DEL SUR
2440,Region XI,Davao City,Davao Central,DAVAO DEL SUR
2441,Region XI,Davao City,General Roxas,DAVAO DEL SUR
2442,Region XI,Davao City,Maa,DAVAO DEL SUR
2443,Region XI,Davao City,Malabog,DAVAO DEL SUR
2444,Region XI,Davao City,Marilog,DAVAO DEL SUR
2445,Region XI,Davao City,Matina,DAVAO DEL SUR
2446,Region XI,Davao City,Paquibato,DAVAO DEL SUR
2447,Region XI,Davao City,Piedad,DAVAO DEL SUR
2448,Region XI,Davao City,San Roque,DAVAO DEL SUR
2449,Region XI,Davao City,Sta. Ana,DAVAO DEL SUR
2450,Region XI,Davao City,Talomo,DAVAO DEL SUR
2451,Region XI,Davao City,Tibungco,DAVAO DEL SUR
2452,Region XI,Davao City,Tugbok,DAVAO DEL SUR
2453,Region XI,Davao De Oro,Compostela,COMPOSTELA VALLEY
2454,Region XI,Davao De Oro,Laak,COMPOSTELA VALLEY
2455,Region XI,Davao De Oro,Mabini,COMPOSTELA VALLEY
2456,Region XI,Davao De Oro,Maco North,COMPOSTELA VALLEY
2457,Region XI,Davao De Oro,Maco South,COMPOSTELA VALLEY
2458,Region XI,Davao De Oro,Maragusan,COMPOSTELA VALLEY
2459,Region XI,Davao De Oro,Mawab,COMPOSTELA VALLEY
2460,Region XI,Davao De Oro,Moncayo,COMPOSTELA VALLEY
2461,Region XI,Davao De Oro,Montevista,COMPOSTELA VALLEY
2462,Region XI,Davao De Oro,Nabunturan East,COMPOSTELA VALLEY
2463,Region XI,Davao De Oro,Nabunturan West,COMPOSTELA VALLEY
2464,Region XI,Davao De Oro,New Bataan,COMPOSTELA VALLEY
2465,Region XI,Davao De Oro,Pantukan,COMPOSTELA VALLEY
2466,Region XI,Davao Occidental,Don Marcelino,DAVAO OCCIDENTAL
2467,Region XI,Davao Occidental,Jose Abad Santos,DAVAO OCCIDENTAL
2468,Region XI,Davao Occidental,Jose Abad Santos I,DAVAO OCCIDENTAL
2469,Region XI,Davao Occidental,Jose Abad Santos II,DAVAO OCCIDENTAL
2470,Region XI,Davao Occidental,Malita,DAVAO OCCIDENTAL
2471,Region XI,Davao Occidental,Malita East,DAVAO OCCIDENTAL
2472,Region XI,Davao Occidental,Malita North,DAVAO OCCIDENTAL
2473,Region XI,Davao Occidental,Malita South,DAVAO OCCIDENTAL
2474,Region XI,Davao Occidental,Malita West,DAVAO OCCIDENTAL
2475,Region XI,Davao Occidental,Sarangani,DAVAO OCCIDENTAL
2476,Region XI,Davao Occidental,Sta. Maria,DAVAO OCCIDENTAL
2477,Region XI,Davao Occidental,Sta. Maria East,DAVAO OCCIDENTAL
2478,Region XI,Davao Occidental,Sta. Maria West,DAVAO OCCIDENTAL
2479,Region XI,Davao Oriental,Baganga North,DAVAO ORIENTAL
2480,Region XI,Davao Oriental,Baganga South,DAVAO ORIENTAL
2481,Region XI,Davao Oriental,Banaybanay,DAVAO ORIENTAL
2482,Region XI,Davao Oriental,Boston,DAVAO ORIENTAL
2483,Region XI,Davao Oriental,Caraga North,DAVAO ORIENTAL
2484,Region XI,Davao Oriental,Caraga South,DAVAO ORIENTAL
2485,Region XI,Davao Oriental,Cateel I,DAVAO ORIENTAL
2486,Region XI,Davao Oriental,Cateel II,DAVAO ORIENTAL
2487,Region XI,Davao Oriental,Gov. Generoso North,DAVAO ORIENTAL
2488,Region XI,Davao Oriental,Gov. Generoso South,DAVAO ORIENTAL
2489,Region XI,Davao Oriental,Lupon East,DAVAO ORIENTAL
2490,Region XI,Davao Oriental,Lupon West,DAVAO ORIENTAL
2491,Region XI,Davao Oriental,Manay,DAVAO ORIENTAL
2492,Region XI,Davao Oriental,San Isidro North,DAVAO ORIENTAL
2493,Region XI,Davao Oriental,San Isidro South,DAVAO ORIENTAL
2494,Region XI,Davao Oriental,Tarragona,DAVAO ORIENTAL
2495,Region XI,Davao del Norte,Asuncion,DAVAO DEL NORTE
2496,Region XI,Davao del Norte,Braulio Dujali,DAVAO DEL NORTE
2497,Region XI,Davao del Norte,Carmen,DAVAO DEL NORTE
2498,Region XI,Davao del Norte,Kapalong East,DAVAO DEL NORTE
2499,Region XI,Davao del Norte,Kapalong West,DAVAO DEL NORTE
2500,Region XI,Davao del Norte,New Corella,DAVAO DEL NORTE
2501,Region XI,Davao del Norte,San Isidro,DAVAO DEL NORTE
2502,Region XI,Davao del Norte,Sto. Tomas East,DAVAO DEL NORTE
2503,Region XI,Davao del Norte,Sto. Tomas West,DAVAO DEL NORTE
2504,Region XI,Davao del Norte,Talaingod,DAVAO DEL NORTE
2505,Region XI,Davao del Sur,Bansalan East,DAVAO DEL SUR
2506,Region XI,Davao del Sur,Bansalan West,DAVAO DEL SUR
2507,Region XI,Davao del Sur,Hagonoy I,DAVAO DEL SUR
2508,Region XI,Davao del Sur,Hagonoy II,DAVAO DEL SUR
2509,Region XI,Davao del Sur,Kiblawan,DAVAO DEL SUR
2510,Region XI,Davao del Sur,Magsaysay North,DAVAO DEL SUR
2511,Region XI,Davao del Sur,Magsaysay South,DAVAO DEL SUR
2512,Region XI,Davao del Sur,Malalag,DAVAO DEL SUR
2513,Region XI,Davao del Sur,Matanao I,DAVAO DEL SUR
2514,Region XI,Davao del Sur,Matanao II,DAVAO DEL SUR
2515,Region XI,Davao del Sur,Padada,DAVAO DEL SUR
2516,Region XI,Davao del Sur,Sta. Cruz North,DAVAO DEL SUR
2517,Region XI,Davao del Sur,Sta. Cruz South,DAVAO DEL SUR
2518,Region XI,Davao del Sur,Sulop,DAVAO DEL SUR
2519,Region XI,Digos City,Digos Occidental,DAVAO DEL SUR
2520,Region XI,Digos City,Digos Oriental,DAVAO DEL SUR
2521,Region XI,Digos City,Mt. Apo,DAVAO DEL SUR
2522,Region XI,Island Garden City of Samal,Babak,DAVAO DEL NORTE
2523,Region XI,Island Garden City of Samal,Kaputian,DAVAO DEL NORTE
2524,Region XI,Island Garden City of Samal,Samal,DAVAO DEL NORTE
2525,Region XI,Mati City,Mati Central,DAVAO ORIENTAL
2526,Region XI,Mati City,Mati North,DAVAO ORIENTAL
2527,Region XI,Mati City,Mati South,DAVAO ORIENTAL
2528,Region XI,Panabo City,Panabo Central,DAVAO DEL NORTE
2529,Region XI,Panabo City,Panabo North,DAVAO DEL NORTE
2530,Region XI,Panabo City,Panabo South,DAVAO DEL NORTE
2531,Region XI,Tagum City,Tagum City Central,DAVAO DEL NORTE
2532,Region XI,Tagum City,Tagum City North,DAVAO DEL NORTE
2533,Region XI,Tagum City,Tagum City South,DAVAO DEL NORTE
2534,Region XII,General Santos City,Acharon,SOUTH COTABATO
2535,Region XII,General Santos City,Apopong,SOUTH COTABATO
2536,Region XII,General Santos City,Buayan,SOUTH COTABATO
2537,Region XII,General Santos City,Bula,SOUTH COTABATO
2538,Region XII,General Santos City,Cahilsot,SOUTH COTABATO
2539,Region XII,General Santos City,Conel,SOUTH COTABATO
2540,Region XII,General Santos City,General Santos City North District,SOUTH COTABATO
2541,Region XII,General Santos City,General Santos City South District,SOUTH COTABATO
2542,Region XII,General Santos City,General Santos City West District,SOUTH COTABATO
2543,Region XII,General Santos City,Katangawan,SOUTH COTABATO
2544,Region XII,General Santos City,Labangal,SOUTH COTABATO
2545,Region XII,General Santos City,North Fatima,SOUTH COTABATO
2546,Region XII,General Santos City,Pedro Acharon,SOUTH COTABATO
2547,Region XII,General Santos City,South Fatima,SOUTH COTABATO
2548,Region XII,General Santos City,Tambler,SOUTH COTABATO
2549,Region XII,Kidapawan City,Kidapawan City District I,NORTH COTABATO
2550,Region XII,Kidapawan City,Kidapawan City District II,NORTH COTABATO
2551,Region XII,Kidapawan City,Kidapawan City District III,NORTH COTABATO
2552,Region XII,Kidapawan City,Kidapawan City District IV,NORTH COTABATO
2553,Region XII,Kidapawan City,Kidapawan City District V,NORTH COTABATO
2554,Region XII,Koronadal City,Koronadal East District I,SOUTH COTABATO
2555,Region XII,Koronadal City,Koronadal East District II,SOUTH COTABATO
2556,Region XII,Koronadal City,Koronadal South District I,SOUTH COTABATO
2557,Region XII,Koronadal City,Koronadal South District II,SOUTH COTABATO
2558,Region XII,Koronadal City,Koronadal West District I,SOUTH COTABATO
2559,Region XII,Koronadal City,Koronadal West District II,SOUTH COTABATO
2560,Region XII,North Cotabato,Alamada East,NORTH COTABATO
2561,Region XII,North Cotabato,Alamada North,NORTH COTABATO
2562,Region XII,North Cotabato,Alamada West,NORTH COTABATO
2563,Region XII,North Cotabato,Aleosan East,NORTH COTABATO
2564,Region XII,North Cotabato,Aleosan West,NORTH COTABATO
2565,Region XII,North Cotabato,Antipas,NORTH COTABATO
2566,Region XII,North Cotabato,Arakan East,NORTH COTABATO
2567,Region XII,North Cotabato,Arakan North,NORTH COTABATO
2568,Region XII,North Cotabato,Arakan West,NORTH COTABATO
2569,Region XII,North Cotabato,Banisilan North,NORTH COTABATO
2570,Region XII,North Cotabato,Banisilan South,NORTH COTABATO
2571,Region XII,North Cotabato,Banisilan West,NORTH COTABATO
2572,Region XII,North Cotabato,Carmen North,NORTH COTABATO
2573,Region XII,North Cotabato,Carmen South,NORTH COTABATO
2574,Region XII,North Cotabato,Kabacan North,NORTH COTABATO
2575,Region XII,North Cotabato,Kabacan South,NORTH COTABATO
2576,Region XII,North Cotabato,Kabacan West,NORTH COTABATO
2577,Region XII,North Cotabato,Libungan East,NORTH COTABATO
2578,Region XII,North Cotabato,Libungan West,NORTH COTABATO
2579,Region XII,North Cotabato,M'Lang  East,NORTH COTABATO
2580,Region XII,North Cotabato,M'Lang Central,NORTH COTABATO
2581,Region XII,North Cotabato,M'Lang North,NORTH COTABATO
2582,Region XII,North Cotabato,M'Lang South,NORTH COTABATO
2583,Region XII,North Cotabato,Magpet  East,NORTH COTABATO
2584,Region XII,North Cotabato,Magpet West,NORTH COTABATO
2585,Region XII,North Cotabato,Makilala Central,NORTH COTABATO
2586,Region XII,North Cotabato,Makilala East,NORTH COTABATO
2587,Region XII,North Cotabato,Makilala North,NORTH COTABATO
2588,Region XII,North Cotabato,Makilala West,NORTH COTABATO
2589,Region XII,North Cotabato,Matalam Central,NORTH COTABATO
2590,Region XII,North Cotabato,Matalam North,NORTH COTABATO
2591,Region XII,North Cotabato,Matalam South,NORTH COTABATO
2592,Region XII,North Cotabato,Matalam West,NORTH COTABATO
2593,Region XII,North Cotabato,Midsayap Central,NORTH COTABATO
2594,Region XII,North Cotabato,Midsayap North,NORTH COTABATO
2595,Region XII,North Cotabato,Midsayap South,NORTH COTABATO
2596,Region XII,North Cotabato,Midsayap South-West,NORTH COTABATO
2597,Region XII,North Cotabato,Midsayap West,NORTH COTABATO
2598,Region XII,North Cotabato,Pigcawayan North,NORTH COTABATO
2599,Region XII,North Cotabato,Pigcawayan South,NORTH COTABATO
2600,Region XII,North Cotabato,Pigcawayan West,NORTH COTABATO
2601,Region XII,North Cotabato,Pikit East,NORTH COTABATO
2602,Region XII,North Cotabato,Pikit North,NORTH COTABATO
2603,Region XII,North Cotabato,Pikit South,NORTH COTABATO
2604,Region XII,North Cotabato,Pikit West,NORTH COTABATO
2605,Region XII,North Cotabato,President Roxas Central,NORTH COTABATO
2606,Region XII,North Cotabato,President Roxas North,NORTH COTABATO
2607,Region XII,North Cotabato,President Roxas South,NORTH COTABATO
2608,Region XII,North Cotabato,Tulunan East,NORTH COTABATO
2609,Region XII,North Cotabato,Tulunan North,NORTH COTABATO
2610,Region XII,North Cotabato,Tulunan South,NORTH COTABATO
2611,Region XII,Sarangani,Central Glan,SARANGANI
2612,Region XII,Sarangani,East Alabel,SARANGANI
2613,Region XII,Sarangani,East Kiamba,SARANGANI
2614,Region XII,Sarangani,East Maasim,SARANGANI
2615,Region XII,Sarangani,East Maitum,SARANGANI
2616,Region XII,Sarangani,East Malungon,SARANGANI
2617,Region XII,Sarangani,Malapatan I,SARANGANI
2618,Region XII,Sarangani,Malapatan II,SARANGANI
2619,Region XII,Sarangani,Malapatan III,SARANGANI
2620,Region XII,Sarangani,North Glan,SARANGANI
2621,Region XII,Sarangani,North Glan - Cluster A,SARANGANI
2622,Region XII,Sarangani,North Glan - Cluster B,SARANGANI
2623,Region XII,Sarangani,North Malungon,SARANGANI
2624,Region XII,Sarangani,South Glan,SARANGANI
2625,Region XII,Sarangani,South Glan - Cluster A,SARANGANI
2626,Region XII,Sarangani,South Malungon,SARANGANI
2627,Region XII,Sarangani,Southwest Alabel,SARANGANI
2628,Region XII,Sarangani,West Alabel,SARANGANI
2629,Region XII,Sarangani,West Kiamba,SARANGANI
2630,Region XII,Sarangani,West Maasim,SARANGANI
2631,Region XII,Sarangani,West Maitum,SARANGANI
2632,Region XII,Sarangani,West Malungon,SARANGANI
2633,Region XII,South Cotabato,Banga East,SOUTH COTABATO
2634,Region XII,South Cotabato,Banga North,SOUTH COTABATO
2635,Region XII,South Cotabato,Banga South,SOUTH COTABATO
2636,Region XII,South Cotabato,Lake Sebu East,SOUTH COTABATO
2637,Region XII,South Cotabato,Lake Sebu West,SOUTH COTABATO
2638,Region XII,South Cotabato,Norala,SOUTH COTABATO
2639,Region XII,South Cotabato,Polomolok East,SOUTH COTABATO
2640,Region XII,South Cotabato,Polomolok West,SOUTH COTABATO
2641,Region XII,South Cotabato,Sto. Niño,SOUTH COTABATO
2642,Region XII,South Cotabato,Surallah Central,SOUTH COTABATO
2643,Region XII,South Cotabato,Surallah North,SOUTH COTABATO
2644,Region XII,South Cotabato,Surallah South,SOUTH COTABATO
2645,Region XII,South Cotabato,T ' Boli East,SOUTH COTABATO
2646,Region XII,South Cotabato,T ' Boli West,SOUTH COTABATO
2647,Region XII,South Cotabato,Tampakan,SOUTH COTABATO
2648,Region XII,South Cotabato,Tantangan,SOUTH COTABATO
2649,Region XII,South Cotabato,Tupi North,SOUTH COTABATO
2650,Region XII,South Cotabato,Tupi South,SOUTH COTABATO
2651,Region XII,Sultan Kudarat,Bagumbayan I,SULTAN KUDARAT
2652,Region XII,Sultan Kudarat,Bagumbayan II,SULTAN KUDARAT
2653,Region XII,Sultan Kudarat,Bagumbayan III,SULTAN KUDARAT
2654,Region XII,Sultan Kudarat,Columbio I,SULTAN KUDARAT
2655,Region XII,Sultan Kudarat,Columbio II,SULTAN KUDARAT
2656,Region XII,Sultan Kudarat,Esperanza I,SULTAN KUDARAT
2657,Region XII,Sultan Kudarat,Esperanza II,SULTAN KUDARAT
2658,Region XII,Sultan Kudarat,Esperanza III,SULTAN KUDARAT
2659,Region XII,Sultan Kudarat,Isulan Central,SULTAN KUDARAT
