local_id,municipality,legis_district,brgy
33442,TIPO-TIPO,Lone District,BOHELEBUNG
33443,TIPO-TIPO,Lone District,GUINANTA
33444,TIPO-TIPO,Lone District,LAGAYAS
33445,TIPO-TIPO,Lone District,LIMBO-UPAS
33446,TIPO-TIPO,Lone District,SILANGKUM
33447,TIPO-TIPO,Lone District,TIPO-TIPO PROPER (POB.)
33448,TITAY,2nd District,ACHASOL
33449,TITAY,2nd District,AZUSANO
33450,TITAY,2nd District,BANGCO
33451,TITAY,2nd District,CAMANGA
33452,TITAY,2nd District,CULASIAN
33453,TITAY,2nd District,DALANGIN
33454,TITAY,2nd District,DALANGIN MUSLIM
33455,TITAY,2nd District,DALISAY
33456,TITAY,2nd District,GOMOTOC
33457,TITAY,2nd District,IMELDA (UPPER CAMANGA)
33458,TITAY,2nd District,KIPIT
33459,TITAY,2nd District,KITABOG
33460,TITAY,2nd District,LA LIBERTAD
33461,TITAY,2nd District,LONGILOG
33462,TITAY,2nd District,MABINI
33463,TITAY,2nd District,MALAGANDIS
33464,TITAY,2nd District,MATE
33465,TITAY,2nd District,MOALBOAL
33466,TITAY,2nd District,NAMNAMA
33467,TITAY,2nd District,NEW CANAAN
33468,TITAY,2nd District,PALOMOC
33469,TITAY,2nd District,POBLACION (TITAY)
33470,TITAY,2nd District,POBLACION MUSLIM
33471,TITAY,2nd District,PULIDAN
33472,TITAY,2nd District,SAN ANTONIO
33473,TITAY,2nd District,SAN ISIDRO
33474,TITAY,2nd District,SANTA FE
33475,TITAY,2nd District,SUPIT
33476,TITAY,2nd District,TUGOP
33477,TITAY,2nd District,TUGOP MUSLIM
33478,TIWI,1st District,BAGUMBAYAN
33479,TIWI,1st District,BARIIS
33480,TIWI,1st District,BAYBAY
33481,TIWI,1st District,BELEN (MALABOG)
33482,TIWI,1st District,BIYONG
33483,TIWI,1st District,BOLO
33484,TIWI,1st District,CALE
33485,TIWI,1st District,CARARAYAN
33486,TIWI,1st District,DAP-DAP
33487,TIWI,1st District,JOROAN
33488,TIWI,1st District,LIBJO
33489,TIWI,1st District,LIBTONG
33490,TIWI,1st District,MATALIBONG
33491,TIWI,1st District,MAYNONONG
33492,TIWI,1st District,MAYONG
33493,TIWI,1st District,MISIBIS
33494,TIWI,1st District,NAGA
33495,TIWI,1st District,NAGAS
33496,TIWI,1st District,PUTSAN
33497,TIWI,1st District,SAN BERNARDO
33498,TIWI,1st District,SOGOD
33499,TIWI,1st District,TIGBI (POB.)
33500,TOBIAS FORNIER (DAO),Lone District,ABACA
33501,TOBIAS FORNIER (DAO),Lone District,ARAS-ASAN
33502,TOBIAS FORNIER (DAO),Lone District,ATABAY
33503,TOBIAS FORNIER (DAO),Lone District,ATIOTES
33504,TOBIAS FORNIER (DAO),Lone District,BARASANAN B
33505,TOBIAS FORNIER (DAO),Lone District,CAMANDAGAN
33506,TOBIAS FORNIER (DAO),Lone District,CATO-OGAN
33507,TOBIAS FORNIER (DAO),Lone District,DANAWAN
33508,TOBIAS FORNIER (DAO),Lone District,DICLUM
33509,TOBIAS FORNIER (DAO),Lone District,FATIMA
33510,TOBIAS FORNIER (DAO),Lone District,GAMAD (IGDAMACIO)
33511,TOBIAS FORNIER (DAO),Lone District,IGBALOGO
33512,TOBIAS FORNIER (DAO),Lone District,IGBANGCAL-B
33513,TOBIAS FORNIER (DAO),Lone District,IGCADAC
33514,TOBIAS FORNIER (DAO),Lone District,IGCADO
33515,TOBIAS FORNIER (DAO),Lone District,IGDANLOG
33516,TOBIAS FORNIER (DAO),Lone District,IGDURAROG
33517,TOBIAS FORNIER (DAO),Lone District,IGTUGAS
33518,TOBIAS FORNIER (DAO),Lone District,LAWIGAN
33519,TOBIAS FORNIER (DAO),Lone District,LINDERO
33520,TOBIAS FORNIER (DAO),Lone District,MANALING (CATA-AN)
33521,TOBIAS FORNIER (DAO),Lone District,MASAYO
33522,TOBIAS FORNIER (DAO),Lone District,NAGSUBUAN
33523,TOBIAS FORNIER (DAO),Lone District,NASULI-A (SAN RAMON)
33524,TOBIAS FORNIER (DAO),Lone District,OPSAN (SAN JOSE)
33525,TOBIAS FORNIER (DAO),Lone District,PACIENCIA
33526,TOBIAS FORNIER (DAO),Lone District,POBLACION NORTE
33527,TOBIAS FORNIER (DAO),Lone District,POBLACION SUR
33528,TOBIAS FORNIER (DAO),Lone District,QUEZON
33529,TOBIAS FORNIER (DAO),Lone District,SALAMAGUE (SANTA MARIA)
33530,TOBIAS FORNIER (DAO),Lone District,VILLAFLOR
33531,TOBIAS FORNIER (DAO),Lone District,YSULAT
33532,TOBOSO,1st District,BANDILA
33533,TOBOSO,1st District,BUG-ANG
33534,TOBOSO,1st District,GENERAL LUNA
33535,TOBOSO,1st District,MAGTICOL
33536,TOBOSO,1st District,POBLACION
33537,TOBOSO,1st District,SALAMANCA
33538,TOBOSO,1st District,SAN ISIDRO
33539,TOBOSO,1st District,SAN JOSE
33540,TOBOSO,1st District,TABUN-AC
33541,TOBOSO,2nd District,GENERAL LUNA
33542,TOBOSO,2nd District,POBLACION
33543,TOLEDO CITY,1st District,BUNGA
33544,TOLEDO CITY,1st District,"JUAN CLIMACO, SR. (MAGDUGO)"
33545,TOLEDO CITY,1st District,POBLACION
33546,TOLEDO CITY,3rd District,AWIHAO
33547,TOLEDO CITY,3rd District,BAGAKAY
33548,TOLEDO CITY,3rd District,BATO
33549,TOLEDO CITY,3rd District,BIGA
33550,TOLEDO CITY,3rd District,BULONGAN
33551,TOLEDO CITY,3rd District,BUNGA
33552,TOLEDO CITY,3rd District,CABITOONAN
33553,TOLEDO CITY,3rd District,CALONGCALONG
33554,TOLEDO CITY,3rd District,CAMBANG-UG
33555,TOLEDO CITY,3rd District,CAMP 8
33556,TOLEDO CITY,3rd District,CANLUMAMPAO
33557,TOLEDO CITY,3rd District,CANTABACO
33558,TOLEDO CITY,3rd District,CAPITAN CLAUDIO
33559,TOLEDO CITY,3rd District,CARMEN
33560,TOLEDO CITY,3rd District,DON ANDRES SORIANO (LUTOPAN)
33561,TOLEDO CITY,3rd District,DUMLOG
33562,TOLEDO CITY,3rd District,GEN. CLIMACO (MALUBOG)
33563,TOLEDO CITY,3rd District,IBO
33564,TOLEDO CITY,3rd District,ILIHAN
33565,TOLEDO CITY,3rd District,"JUAN CLIMACO, SR. (MAGDUGO)"
33566,TOLEDO CITY,3rd District,LANDAHAN
33567,TOLEDO CITY,3rd District,LOAY
33568,TOLEDO CITY,3rd District,LURAY II
33569,TOLEDO CITY,3rd District,MATAB-ANG
33570,TOLEDO CITY,3rd District,MEDIA ONCE
33571,TOLEDO CITY,3rd District,PANGAMIHAN
33572,TOLEDO CITY,3rd District,POBLACION
33573,TOLEDO CITY,3rd District,POOG
33574,TOLEDO CITY,3rd District,PUTINGBATO
33575,TOLEDO CITY,3rd District,SAGAY
33576,TOLEDO CITY,3rd District,SAM-ANG
33577,TOLEDO CITY,3rd District,SANGI
33578,TOLEDO CITY,3rd District,SANTO NINO (MAINGGIT)
33579,TOLEDO CITY,3rd District,SUBAYON
33580,TOLEDO CITY,3rd District,TALAVERA
33581,TOLEDO CITY,3rd District,TUBOD
33582,TOLEDO CITY,3rd District,TUNGKAY
33583,TOLOSA,1st District,BURAK
33584,TOLOSA,1st District,CANMOGSAY
33585,TOLOSA,1st District,CANTARIWIS
33586,TOLOSA,1st District,CAPANGIHAN
33587,TOLOSA,1st District,DOÃ‘A BRIGIDA
33588,TOLOSA,1st District,IMELDA
33589,TOLOSA,1st District,MALBOG
33590,TOLOSA,1st District,OLOT
33591,TOLOSA,1st District,OPONG
33592,TOLOSA,1st District,POBLACION
33593,TOLOSA,1st District,SAN ROQUE
33594,TOLOSA,1st District,SAN VICENTE
33595,TOLOSA,1st District,TANGHAS
33596,TOLOSA,1st District,TELEGRAFO
33597,TOMAS OPPUS,Lone District,ANAHAWAN
33598,TOMAS OPPUS,Lone District,BOGO (POB.)
33599,TOMAS OPPUS,Lone District,CABASCAN
33600,TOMAS OPPUS,Lone District,CAMANSI
33601,TOMAS OPPUS,Lone District,CAMBITE (POB.)
33602,TOMAS OPPUS,Lone District,CANLUPAO
33603,TOMAS OPPUS,Lone District,CARNAGA
33604,TOMAS OPPUS,Lone District,CAWAYAN
33605,TOMAS OPPUS,Lone District,HINAGTIKAN
33606,TOMAS OPPUS,Lone District,HINAPO
33607,TOMAS OPPUS,Lone District,HUGPA
33608,TOMAS OPPUS,Lone District,LOOC
33609,TOMAS OPPUS,Lone District,MAANYAG
33610,TOMAS OPPUS,Lone District,MAPGAP
33611,TOMAS OPPUS,Lone District,MASLOG
33612,TOMAS OPPUS,Lone District,RIZAL
33613,TOMAS OPPUS,Lone District,SAN ANTONIO
33614,TOMAS OPPUS,Lone District,SAN ISIDRO
33615,TOMAS OPPUS,Lone District,TINAGO
33616,TONDO,1st District,BARANGAY 1
33617,TONDO,1st District,BARANGAY 100
33618,TONDO,1st District,BARANGAY 106
33619,TONDO,1st District,BARANGAY 107
33620,TONDO,1st District,BARANGAY 111
33621,TONDO,1st District,BARANGAY 112
33622,TONDO,1st District,BARANGAY 119
33623,TONDO,1st District,BARANGAY 12
33624,TONDO,1st District,BARANGAY 123
33625,TONDO,1st District,BARANGAY 126
33626,TONDO,1st District,BARANGAY 129
33627,TONDO,1st District,BARANGAY 131
33628,TONDO,1st District,BARANGAY 132
33629,TONDO,1st District,BARANGAY 137
33630,TONDO,1st District,BARANGAY 140
33631,TONDO,1st District,BARANGAY 20
33632,TONDO,1st District,BARANGAY 220
33633,TONDO,1st District,BARANGAY 231
33634,TONDO,1st District,BARANGAY 233
33635,TONDO,1st District,BARANGAY 4
33636,TONDO,1st District,BARANGAY 47
33637,TONDO,1st District,BARANGAY 53
33638,TONDO,1st District,BARANGAY 55
33639,TONDO,1st District,BARANGAY 56
33640,TONDO,1st District,BARANGAY 59
33641,TONDO,1st District,BARANGAY 6
33642,TONDO,1st District,BARANGAY 61
33643,TONDO,1st District,BARANGAY 63
33644,TONDO,1st District,BARANGAY 68
33645,TONDO,1st District,BARANGAY 75
33646,TONDO,1st District,BARANGAY 87
33647,TONDO,1st District,BARANGAY 89
33648,TONDO,1st District,BARANGAY 9
33649,TONDO,1st District,BARANGAY 91
33650,TONDO,1st District,BARANGAY 93
33651,TONDO,1st District,BARANGAY 94
33652,TONDO,1st District,BARANGAY 95
33653,TONDO,1st District,BARANGAY 96
33654,TONDO,2nd District,BARANGAY 1
33655,TONDO,2nd District,BARANGAY 148
33656,TONDO,2nd District,BARANGAY 156
33657,TONDO,2nd District,BARANGAY 161
33658,TONDO,2nd District,BARANGAY 165
33659,TONDO,2nd District,BARANGAY 168
33660,TONDO,2nd District,BARANGAY 169
33661,TONDO,2nd District,BARANGAY 173
33662,TONDO,2nd District,BARANGAY 180
33663,TONDO,2nd District,BARANGAY 182
33664,TONDO,2nd District,BARANGAY 186
33665,TONDO,2nd District,BARANGAY 190
33666,TONDO,2nd District,BARANGAY 194
33667,TONDO,2nd District,BARANGAY 197
33668,TONDO,2nd District,BARANGAY 2
33669,TONDO,2nd District,BARANGAY 201
33670,TONDO,2nd District,BARANGAY 204
33671,TONDO,2nd District,BARANGAY 208
33672,TONDO,2nd District,BARANGAY 211
33673,TONDO,2nd District,BARANGAY 217
33674,TONDO,2nd District,BARANGAY 220
33675,TONDO,2nd District,BARANGAY 224
33676,TONDO,2nd District,BARANGAY 239
33677,TONDO,2nd District,BARANGAY 240
33678,TONDO,2nd District,BARANGAY 250
33679,TONDO,2nd District,BARANGAY 254
33680,TONDO,2nd District,BARANGAY 259
33681,TONDO,2nd District,BARANGAY 263
33682,TONDO,2nd District,BARANGAY 264
33683,TONDO,2nd District,BARANGAY 265
33684,TONDO,2nd District,BARANGAY 28
33685,TONDO,3rd District,BARANGAY 104
33686,TONDO,3rd District,BARANGAY 209
33687,TONDO,3rd District,BARANGAY 210
33688,TONDO,3rd District,BARANGAY 264
33689,TONDO,3rd District,BARANGAY 266
33690,TONGKIL,2nd District,BAKKAAN
33691,TONGKIL,2nd District,BANGALAW
33692,TONGKIL,2nd District,DANAO
33693,TONGKIL,2nd District,DUNGON
33694,TONGKIL,2nd District,KAHIKUKUK
33695,TONGKIL,2nd District,LUUK (POB.)
33696,TONGKIL,2nd District,NORTH PAAROL
33697,TONGKIL,2nd District,SIGUMBAL
33698,TONGKIL,2nd District,SOUTH PAAROL
33699,TONGKIL,2nd District,TABIALAN
33700,TONGKIL,2nd District,TAINGA-BAKKAO
33701,TONGKIL,2nd District,TAMBUN-BUN
33702,TONGKIL,2nd District,TATTALAN
33703,TONGKIL,2nd District,TINUTUNGAN
33704,TORRIJOS,Lone District,BANGWAYIN
33705,TORRIJOS,Lone District,BAYAKBAKIN
33706,TORRIJOS,Lone District,BOLO
33707,TORRIJOS,Lone District,BONLIW
33708,TORRIJOS,Lone District,BUANGAN
33709,TORRIJOS,Lone District,CABUYO
33710,TORRIJOS,Lone District,CAGPO
33711,TORRIJOS,Lone District,DAMPULAN
33712,TORRIJOS,Lone District,KAY DUKE
33713,TORRIJOS,Lone District,MABUHAY
33714,TORRIJOS,Lone District,MAKAWAYAN
33715,TORRIJOS,Lone District,MALIBAGO
33716,TORRIJOS,Lone District,MALINAO
33717,TORRIJOS,Lone District,MARANLIG
33718,TORRIJOS,Lone District,MARLANGGA
33719,TORRIJOS,Lone District,MATUYATUYA
33720,TORRIJOS,Lone District,NANGKA
33721,TORRIJOS,Lone District,PAKASKASAN
33722,TORRIJOS,Lone District,PAYANAS
33723,TORRIJOS,Lone District,POBLACION
33724,TORRIJOS,Lone District,POCTOY
33725,TORRIJOS,Lone District,SIBUYAO
33726,TORRIJOS,Lone District,SUHA
33727,TORRIJOS,Lone District,TALAWAN
33728,TORRIJOS,Lone District,TIGWI
33729,TRECE MARTIRES CITY (Capital),6th District,AGUADO (PISCAL MUNDO)
33730,TRECE MARTIRES CITY (Capital),6th District,CABEZAS
33731,TRECE MARTIRES CITY (Capital),6th District,CABUCO
33732,TRECE MARTIRES CITY (Capital),6th District,CONCHU (LAGUNDIAN)
33733,TRECE MARTIRES CITY (Capital),6th District,DE OCAMPO
33734,TRECE MARTIRES CITY (Capital),6th District,GREGORIO (ALIANG)
33735,TRECE MARTIRES CITY (Capital),6th District,INOCENCIO (B. POOK)
33736,TRECE MARTIRES CITY (Capital),6th District,LAPIDARIO (BAYOG)
33737,TRECE MARTIRES CITY (Capital),6th District,LUCIANO (BITANGAN)
33738,TRECE MARTIRES CITY (Capital),6th District,OSORIO
33739,TRECE MARTIRES CITY (Capital),6th District,PEREZ (LUCBANAN)
33740,TRECE MARTIRES CITY (Capital),6th District,SAN AGUSTIN (POB.)
33741,TRECE MARTIRES CITY (Capital),7th District,AGUADO (PISCAL MUNDO)
33742,TRECE MARTIRES CITY (Capital),7th District,CABEZAS
33743,TRECE MARTIRES CITY (Capital),7th District,CABUCO
33744,TRECE MARTIRES CITY (Capital),7th District,CONCHU (LAGUNDIAN)
33745,TRECE MARTIRES CITY (Capital),7th District,DE OCAMPO
33746,TRECE MARTIRES CITY (Capital),7th District,INOCENCIO (B. POOK)
33747,TRECE MARTIRES CITY (Capital),7th District,LAPIDARIO (BAYOG)
33748,TRECE MARTIRES CITY (Capital),7th District,OSORIO
33749,TRECE MARTIRES CITY (Capital),7th District,PEREZ (LUCBANAN)
33750,TRECE MARTIRES CITY (Capital),7th District,SAN AGUSTIN (POB.)
33751,TRENTO,2nd District,BASA
33752,TRENTO,2nd District,CEBOLIN
33753,TRENTO,2nd District,CUEVAS
33754,TRENTO,2nd District,KAPATUNGAN
33755,TRENTO,2nd District,LANGKILA-AN
33756,TRENTO,2nd District,MANAT
33757,TRENTO,2nd District,NEW VISAYAS
33758,TRENTO,2nd District,PANGYAN
33759,TRENTO,2nd District,POBLACION
33760,TRENTO,2nd District,PULANG-LUPA
33761,TRENTO,2nd District,SALVACION
33762,TRENTO,2nd District,SAN IGNACIO
33763,TRENTO,2nd District,SAN ISIDRO
33764,TRENTO,2nd District,SAN ROQUE
33765,TRENTO,2nd District,SANTA MARIA
33766,TRENTO,2nd District,TUDELA
33767,TRENTO,Lone District,POBLACION
33768,TRINIDAD,1st District,SOOM
33769,TRINIDAD,2nd District,BANLASAN
33770,TRINIDAD,2nd District,BONGBONG
33771,TRINIDAD,2nd District,CATOOGAN
33772,TRINIDAD,2nd District,GUINOBATAN
33773,TRINIDAD,2nd District,HINLAYAGAN ILAUD
33774,TRINIDAD,2nd District,HINLAYAGAN ILAYA
33775,TRINIDAD,2nd District,KAUSWAGAN
33776,TRINIDAD,2nd District,KINAN-OAN
33777,TRINIDAD,2nd District,LA UNION
33778,TRINIDAD,2nd District,LA VICTORIA
33779,TRINIDAD,2nd District,MABUHAY CABIGOHAN
33780,TRINIDAD,2nd District,MAHAGBU
33781,TRINIDAD,2nd District,MANUEL M. ROXAS
33782,TRINIDAD,2nd District,POBLACION
33783,TRINIDAD,2nd District,SAN ISIDRO
33784,TRINIDAD,2nd District,SAN VICENTE
33785,TRINIDAD,2nd District,SANTO TOMAS
33786,TRINIDAD,2nd District,SOOM
33787,TRINIDAD,2nd District,TAGUM NORTE
33788,TRINIDAD,2nd District,TAGUM SUR
33789,TUAO,3rd District,ACCUSILIAN
33790,TUAO,3rd District,ALABIAO
33791,TUAO,3rd District,ALABUG
33792,TUAO,3rd District,ANGANG
33793,TUAO,3rd District,BAGUMBAYAN
33794,TUAO,3rd District,BALAGAO
33795,TUAO,3rd District,BARANCUAG
33796,TUAO,3rd District,BATTUNG
33797,TUAO,3rd District,BICOK
33798,TUAO,3rd District,BUGNAY
33799,TUAO,3rd District,CAGUMITAN
33800,TUAO,3rd District,CATO
33801,TUAO,3rd District,CULONG
33802,TUAO,3rd District,DAGUPAN
33803,TUAO,3rd District,FUGU
33804,TUAO,3rd District,LAKAMBINI
33805,TUAO,3rd District,LALLAYUG
33806,TUAO,3rd District,MALALINTA
33807,TUAO,3rd District,MALUMIN
33808,TUAO,3rd District,MAMBACAG
33809,TUAO,3rd District,MUNGO
33810,TUAO,3rd District,NARUANGAN
33811,TUAO,3rd District,PALCA
33812,TUAO,3rd District,PATA
33813,TUAO,3rd District,POBLACION II (WARD II CENTRO)
33814,TUAO,3rd District,SAN JUAN
33815,TUAO,3rd District,SAN LUIS (GURENGAD)
33816,TUAO,3rd District,SAN VICENTE (MALEG)
33817,TUAO,3rd District,SANTO TOMAS
33818,TUAO,3rd District,TARIBUBU
33819,TUAO,3rd District,VILLA LAIDA
33820,TUBA,Lone District,ANSAGAN
33821,TUBA,Lone District,CAMP  3
33822,TUBA,Lone District,CAMP  4
33823,TUBA,Lone District,CAMP ONE
33824,TUBA,Lone District,NANGALISAN
33825,TUBA,Lone District,POBLACION
33826,TUBA,Lone District,SAN PASCUAL
33827,TUBA,Lone District,TABAAN NORTE
33828,TUBA,Lone District,TABAAN SUR
33829,TUBA,Lone District,TADIANGAN
33830,TUBA,Lone District,TALOY NORTE
33831,TUBA,Lone District,TALOY SUR
33832,TUBA,Lone District,TWIN PEAKS
33833,TUBAJON,Lone District,DIAZ (ROMUALDEZ)
33834,TUBAJON,Lone District,IMELDA
33835,TUBAJON,Lone District,MABINI
33836,TUBAJON,Lone District,MALINAO
33837,TUBAJON,Lone District,NAVARRO
33838,TUBAJON,Lone District,ROXAS
33839,TUBAJON,Lone District,SAN VICENTE (POB.)
33840,TUBAJON,Lone District,SANTA CRUZ (POB.)
33841,TUBAO,2nd District,AMALLAPAY
33842,TUBAO,2nd District,ANDUYAN
33843,TUBAO,2nd District,CAOIGUE
33844,TUBAO,2nd District,FRANCIA SUR
33845,TUBAO,2nd District,FRANCIA WEST
33846,TUBAO,2nd District,GONZALES
33847,TUBAO,2nd District,HALOG EAST
33848,TUBAO,2nd District,HALOG WEST
33849,TUBAO,2nd District,LEONES WEST
33850,TUBAO,2nd District,LINAPEW
33851,TUBAO,2nd District,LLOREN
33852,TUBAO,2nd District,PIDEG
33853,TUBAO,2nd District,POBLACION
33854,TUBAO,2nd District,RIZAL
33855,TUBAO,2nd District,SANTA TERESA
33856,TUBARAN,2nd District,BETA
33857,TUBARAN,2nd District,CAMPO
33858,TUBARAN,2nd District,DATUMANONG
33859,TUBARAN,2nd District,GADONGAN
33860,TUBARAN,2nd District,MALAGANDING
33861,TUBARAN,2nd District,MINDAMUDAG
33862,TUBARAN,2nd District,PAGALAMATAN
33863,TUBARAN,2nd District,PAIGOAY-PIMBATAAN
33864,TUBARAN,2nd District,POBLACION (BURIBID)
33865,TUBARAN,2nd District,POLO
33866,TUBARAN,2nd District,TANGCAL
33867,TUBARAN,2nd District,TUBARAN PROPER
33868,TUBAY,2nd District,BINUANGAN
33869,TUBAY,2nd District,CABAYAWA
33870,TUBAY,2nd District,DOÃ‘A ROSARIO
33871,TUBAY,2nd District,DOÃ‘A TELESFORA
33872,TUBAY,2nd District,LA FRATERNIDAD
33873,TUBAY,2nd District,LAWIGAN
33874,TUBAY,2nd District,POBLACION 2
33875,TUBAY,2nd District,SANTA ANA
33876,TUBAY,2nd District,TAGMAMARKAY
33877,TUBAY,2nd District,TAGPANGAHOY
33878,TUBAY,2nd District,TINIGBASAN
33879,TUBAY,2nd District,VICTORY
33880,TUBIGON,1st District,BAGONGBANWA
33881,TUBIGON,1st District,BANLASAN
33882,TUBIGON,1st District,BATASAN (BATASAN ISLAND)
33883,TUBIGON,1st District,BILANGBILANGAN (BILANGBILANGAN ISLAND)
33884,TUBIGON,1st District,BOSONGON
33885,TUBIGON,1st District,BUENOS AIRES
33886,TUBIGON,1st District,BUNACAN
33887,TUBIGON,1st District,CABULIHAN
33888,TUBIGON,1st District,CAHAYAG
33889,TUBIGON,1st District,CAWAYANAN
33890,TUBIGON,1st District,GENONOCAN
33891,TUBIGON,1st District,GUIWANON
33892,TUBIGON,1st District,ILIHAN NORTE
33893,TUBIGON,1st District,ILIHAN SUR
33894,TUBIGON,1st District,LIBERTAD
33895,TUBIGON,1st District,MACAAS
33896,TUBIGON,1st District,MATABAO
33897,TUBIGON,1st District,MOCABOC ISLAND
33898,TUBIGON,1st District,PANADTARAN
33899,TUBIGON,1st District,PANAYTAYON
33900,TUBIGON,1st District,PANDAN
33901,TUBIGON,1st District,PANGAPASAN (PANGAPASAN ISLAND)
33902,TUBIGON,1st District,PINAYAGAN NORTE
33903,TUBIGON,1st District,PINAYAGAN SUR
33904,TUBIGON,1st District,POOC OCCIDENTAL (POB.)
33905,TUBIGON,1st District,POOC ORIENTAL (POB.)
33906,TUBIGON,1st District,TALENCERAS
33907,TUBIGON,1st District,TAN-AWAN
33908,TUBIGON,1st District,TINANGNAN
33909,TUBIGON,1st District,UBAY ISLAND
33910,TUBIGON,1st District,UBOJAN
33911,TUBIGON,1st District,VILLANUEVA
33912,TUBLAY,Lone District,AMBASSADOR
33913,TUBLAY,Lone District,AMBONGDOLAN
33914,TUBLAY,Lone District,BA-AYAN
33915,TUBLAY,Lone District,BASIL
33916,TUBLAY,Lone District,CAPONGA (POB.)
33917,TUBLAY,Lone District,DACLAN
33918,TUBLAY,Lone District,TUBLAY CENTRAL
33919,TUBLAY,Lone District,TUEL
33920,TUBO,Lone District,ALANGTIN
33921,TUBO,Lone District,AMTUAGAN
33922,TUBO,Lone District,DILONG
33923,TUBO,Lone District,KILI
33924,TUBO,Lone District,POBLACION (MAYABO)
33925,TUBO,Lone District,SUPO
33926,TUBO,Lone District,TABACDA
33927,TUBO,Lone District,TIEMPO
33928,TUBO,Lone District,TUBTUBA
33929,TUBO,Lone District,WAYANGAN
33930,TUBOD,2nd District,CAPAYAHAN
33931,TUBOD,2nd District,CAWILAN
33932,TUBOD,2nd District,DEL ROSARIO
33933,TUBOD,2nd District,MARGA
33934,TUBOD,2nd District,MOTORPOOL
33935,TUBOD,2nd District,POBLACION (TUBOD)
33936,TUBOD,2nd District,SAN ISIDRO
33937,TUBOD,2nd District,TIMAMANA
33938,TUBOD (Capital),1st District,BARAKANAS
33939,TUBOD (Capital),1st District,BARIS (LUMANGCULOB)
33940,TUBOD (Capital),1st District,BUALAN
33941,TUBOD (Capital),1st District,BULOD
33942,TUBOD (Capital),1st District,CAMP V
33943,TUBOD (Capital),1st District,CANDIS
33944,TUBOD (Capital),1st District,CANIOGAN
33945,TUBOD (Capital),1st District,DALAMA
33946,TUBOD (Capital),1st District,KAKAI RENABOR
33947,TUBOD (Capital),1st District,KALILANGAN
33948,TUBOD (Capital),1st District,LICAPAO
33949,TUBOD (Capital),1st District,MALINGAO
33950,TUBOD (Capital),1st District,PALAO
33951,TUBOD (Capital),1st District,PATUDAN
33952,TUBOD (Capital),1st District,PIGCARANGAN
33953,TUBOD (Capital),1st District,PINPIN
33954,TUBOD (Capital),1st District,POBLACION
33955,TUBOD (Capital),1st District,PUALAS
33956,TUBOD (Capital),1st District,SAN ANTONIO
33957,TUBOD (Capital),1st District,SANTO NINO
33958,TUBOD (Capital),1st District,TADEN
33959,TUBOD (Capital),1st District,TAGURANAO
33960,TUBOD (Capital),1st District,TANGUEGUIRON
33961,TUBOD (Capital),1st District,TUBARAN
33962,TUBUNGAN,1st District,ADGAO
33963,TUBUNGAN,1st District,BADIANG
33964,TUBUNGAN,1st District,BATO
33965,TUBUNGAN,1st District,BUENAVISTA
33966,TUBUNGAN,1st District,CADABDAB
33967,TUBUNGAN,1st District,IGDAMPOG SUR
33968,TUBUNGAN,1st District,IGPAHO
33969,TUBUNGAN,1st District,IGTUBLE
33970,TUBUNGAN,1st District,JOLASON
33971,TUBUNGAN,1st District,LANAG NORTE
33972,TUBUNGAN,1st District,MAYANG
33973,TUBUNGAN,1st District,NAGBA
33974,TUBUNGAN,1st District,SINGON
33975,TUBUNGAN,1st District,TABAT
33976,TUBUNGAN,1st District,TALENTO
33977,TUBUNGAN,1st District,TENIENTE BENITO
33978,TUBUNGAN,1st District,VICTORIA
33979,TUBUNGAN,1st District,ZONE I (POB.)
33980,TUBURAN,3rd District,ALEGRIA
33981,TUBURAN,3rd District,AMATUGAN
33982,TUBURAN,3rd District,ANTIPOLO
33983,TUBURAN,3rd District,APALAN
33984,TUBURAN,3rd District,BAGASAWE
33985,TUBURAN,3rd District,BAKYAWAN
33986,TUBURAN,3rd District,BANGKITO
33987,TUBURAN,3rd District,BARANGAY III (POB.)
33988,TUBURAN,3rd District,BARANGAY IV (POB.)
33989,TUBURAN,3rd District,BARANGAY VII (POB.)
33990,TUBURAN,3rd District,BULWANG
33991,TUBURAN,3rd District,CARIDAD
33992,TUBURAN,3rd District,CARMELO
33993,TUBURAN,3rd District,COGON
33994,TUBURAN,3rd District,COLONIA
33995,TUBURAN,3rd District,DAAN LUNGSOD
33996,TUBURAN,3rd District,FORTALIZA
33997,TUBURAN,3rd District,GA-ANG
33998,TUBURAN,3rd District,GIMAMA-A
33999,TUBURAN,3rd District,JAGBUAYA
34000,TUBURAN,3rd District,KABANGKALAN
34001,TUBURAN,3rd District,KABKABAN
34002,TUBURAN,3rd District,KAGBA-O
34003,TUBURAN,3rd District,KALANGAHAN
34004,TUBURAN,3rd District,KAMANSI
34005,TUBURAN,3rd District,KAMPOOT
34006,TUBURAN,3rd District,KAN-AN
34007,TUBURAN,3rd District,KANLUNSING
34008,TUBURAN,3rd District,KANSI
34009,TUBURAN,3rd District,KAORASAN
34010,TUBURAN,3rd District,LIBO
34011,TUBURAN,3rd District,LUSONG
34012,TUBURAN,3rd District,MACUPA
34013,TUBURAN,3rd District,MAG-ALWA
34014,TUBURAN,3rd District,MAG-ANTOY
34015,TUBURAN,3rd District,MAG-ATUBANG
34016,TUBURAN,3rd District,MAGHAN-AY
34017,TUBURAN,3rd District,MANGGA
34018,TUBURAN,3rd District,MARMOL
34019,TUBURAN,3rd District,MOLOBOLO
